Nov 19, 2019  11:18:45 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.58E-009, 
  1.10,   1.68E-009, 
  1.20,   1.91E-009, 
  1.30,   2.08E-008, 
  1.40,   7.90E-008, 
  1.50,   6.26E-008, 
  1.60,   4.48E-008, 
  1.70,   4.84E-008, 
  1.80,   5.54E-008, 
  1.90,   6.21E-008, 
  2.00,   6.68E-008, 
  2.10,   6.19E-008, 
  2.20,   5.51E-008, 
  2.30,   5.11E-008, 
  2.40,   3.89E-008, 
  2.50,   1.97E-008, 
  2.60,   8.04E-009, 
  2.70,   4.90E-009, 
  2.80,   3.49E-009, 
  2.90,   3.39E-009, 
  3.00,   3.84E-009, 
  3.10,   4.69E-009, 
  3.20,   5.76E-009, 
  3.30,   8.20E-009, 
  3.40,   1.38E-008, 
  3.50,   2.89E-008, 
  3.60,   1.04E-007, 
  3.70,   5.31E-007, 
  3.80,   9.19E-007, 
  3.90,   1.38E-006, 
  4.00,   1.55E-006, 
  4.10,   1.54E-006, 
  4.20,   1.39E-006, 
  4.30,   1.15E-006, 
  4.40,   7.74E-007, 
  4.50,   8.26E-008, 
  4.60,   1.07E-008, 
  4.70,   3.93E-009, 
  4.80,   1.68E-009, 
  4.90,   8.10E-010, 
  5.00,   3.67E-010, 
  5.10,   9.92E-011, 
  5.20,  -1.06E-010, 
  5.30,  -1.77E-010, 
  5.40,  -2.62E-010, 
  5.50,  -2.28E-010, 
  5.60,  -2.87E-010, 
  5.70,  -2.51E-010, 
  5.80,  -2.31E-010, 
  5.90,  -2.01E-010, 
  6.00,  -1.29E-010, 
  6.10,  -1.61E-010, 
  6.20,  -1.75E-010, 
  6.30,  -1.65E-010, 
  6.40,  -1.47E-010, 
  6.50,  -1.62E-010, 
  6.60,  -1.40E-010, 
  6.70,  -1.92E-010, 
  6.80,  -2.09E-010, 
