Nov 19, 2019  11:17:24 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.78E-009, 
  1.10,   1.82E-009, 
  1.20,   2.02E-009, 
  1.30,   1.90E-008, 
  1.40,   8.41E-008, 
  1.50,   7.25E-008, 
  1.60,   5.10E-008, 
  1.70,   5.43E-008, 
  1.80,   6.15E-008, 
  1.90,   6.88E-008, 
  2.00,   7.57E-008, 
  2.10,   6.92E-008, 
  2.20,   6.20E-008, 
  2.30,   5.78E-008, 
  2.40,   4.44E-008, 
  2.50,   2.32E-008, 
  2.60,   8.75E-009, 
  2.70,   5.18E-009, 
  2.80,   3.90E-009, 
  2.90,   3.46E-009, 
  3.00,   3.94E-009, 
  3.10,   4.77E-009, 
  3.20,   5.91E-009, 
  3.30,   8.32E-009, 
  3.40,   1.42E-008, 
  3.50,   2.98E-008, 
  3.60,   1.04E-007, 
  3.70,   5.41E-007, 
  3.80,   9.46E-007, 
  3.90,   1.45E-006, 
  4.00,   1.62E-006, 
  4.10,   1.64E-006, 
  4.20,   1.45E-006, 
  4.30,   1.24E-006, 
  4.40,   8.66E-007, 
  4.50,   1.20E-007, 
  4.60,   1.20E-008, 
  4.70,   4.19E-009, 
  4.80,   1.72E-009, 
  4.90,   6.92E-010, 
  5.00,   1.98E-010, 
  5.10,  -3.25E-011, 
  5.20,  -1.94E-010, 
  5.30,  -2.85E-010, 
  5.40,  -3.01E-010, 
  5.50,  -3.51E-010, 
  5.60,  -3.29E-010, 
  5.70,  -3.07E-010, 
  5.80,  -2.80E-010, 
  5.90,  -2.88E-010, 
  6.00,  -2.84E-010, 
  6.10,  -2.71E-010, 
  6.20,  -2.12E-010, 
  6.30,  -2.05E-010, 
  6.40,  -2.47E-010, 
  6.50,  -3.00E-010, 
  6.60,  -2.99E-010, 
  6.70,  -3.03E-010, 
  6.80,  -2.38E-010, 
