Nov 19, 2019  11:16:02 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.55E-009, 
  1.10,   1.67E-009, 
  1.20,   1.86E-009, 
  1.30,   2.00E-008, 
  1.40,   8.96E-008, 
  1.50,   8.01E-008, 
  1.60,   6.20E-008, 
  1.70,   6.69E-008, 
  1.80,   7.58E-008, 
  1.90,   8.54E-008, 
  2.00,   9.16E-008, 
  2.10,   8.38E-008, 
  2.20,   7.35E-008, 
  2.30,   6.80E-008, 
  2.40,   5.14E-008, 
  2.50,   2.57E-008, 
  2.60,   9.13E-009, 
  2.70,   5.44E-009, 
  2.80,   4.18E-009, 
  2.90,   3.90E-009, 
  3.00,   4.17E-009, 
  3.10,   4.91E-009, 
  3.20,   6.41E-009, 
  3.30,   9.53E-009, 
  3.40,   1.68E-008, 
  3.50,   3.66E-008, 
  3.60,   1.32E-007, 
  3.70,   6.46E-007, 
  3.80,   1.09E-006, 
  3.90,   1.64E-006, 
  4.00,   1.83E-006, 
  4.10,   1.81E-006, 
  4.20,   1.65E-006, 
  4.30,   1.35E-006, 
  4.40,   9.56E-007, 
  4.50,   1.20E-007, 
  4.60,   1.21E-008, 
  4.70,   4.29E-009, 
  4.80,   1.74E-009, 
  4.90,   7.39E-010, 
  5.00,   2.53E-010, 
  5.10,  -6.67E-011, 
  5.20,  -2.30E-010, 
  5.30,  -2.64E-010, 
  5.40,  -2.98E-010, 
  5.50,  -2.97E-010, 
  5.60,  -3.31E-010, 
  5.70,  -2.59E-010, 
  5.80,  -2.40E-010, 
  5.90,  -2.51E-010, 
  6.00,  -2.59E-010, 
  6.10,  -2.63E-010, 
  6.20,  -2.88E-010, 
  6.30,  -2.60E-010, 
  6.40,  -2.46E-010, 
  6.50,  -2.16E-010, 
  6.60,  -2.52E-010, 
  6.70,  -2.26E-010, 
  6.80,  -2.24E-010, 
