Nov 19, 2019  11:26:55 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.15E-009, 
  1.10,   2.22E-009, 
  1.20,   2.48E-009, 
  1.30,   9.71E-009, 
  1.40,   7.82E-008, 
  1.50,   8.35E-008, 
  1.60,   3.90E-008, 
  1.70,   3.23E-008, 
  1.80,   3.75E-008, 
  1.90,   4.23E-008, 
  2.00,   4.87E-008, 
  2.10,   4.88E-008, 
  2.20,   4.59E-008, 
  2.30,   4.04E-008, 
  2.40,   3.50E-008, 
  2.50,   2.36E-008, 
  2.60,   9.99E-009, 
  2.70,   5.42E-009, 
  2.80,   3.69E-009, 
  2.90,   3.06E-009, 
  3.00,   3.18E-009, 
  3.10,   3.50E-009, 
  3.20,   4.35E-009, 
  3.30,   5.74E-009, 
  3.40,   8.41E-009, 
  3.50,   1.49E-008, 
  3.60,   3.57E-008, 
  3.70,   1.67E-007, 
  3.80,   6.33E-007, 
  3.90,   9.89E-007, 
  4.00,   1.30E-006, 
  4.10,   1.51E-006, 
  4.20,   1.23E-006, 
  4.30,   1.23E-006, 
  4.40,   8.98E-007, 
  4.50,   2.89E-007, 
  4.60,   1.93E-008, 
  4.70,   5.97E-009, 
  4.80,   2.42E-009, 
  4.90,   1.15E-009, 
  5.00,   5.19E-010, 
  5.10,   1.51E-010, 
  5.20,  -2.17E-012, 
  5.30,  -9.49E-011, 
  5.40,  -1.27E-010, 
  5.50,  -1.58E-010, 
  5.60,  -2.25E-010, 
  5.70,  -2.53E-010, 
  5.80,  -2.50E-010, 
  5.90,  -1.88E-010, 
  6.00,  -1.63E-010, 
  6.10,  -2.09E-010, 
  6.20,  -1.75E-010, 
  6.30,  -1.56E-010, 
  6.40,  -1.68E-010, 
  6.50,  -1.87E-010, 
  6.60,  -1.69E-010, 
  6.70,  -1.24E-010, 
  6.80,  -1.36E-010, 
