Nov 21, 2019  04:47:09 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.45E-009, 
  1.10,   1.52E-009, 
  1.20,   1.73E-009, 
  1.30,   1.13E-008, 
  1.40,   6.44E-008, 
  1.50,   6.10E-008, 
  1.60,   3.41E-008, 
  1.70,   3.23E-008, 
  1.80,   3.70E-008, 
  1.90,   4.06E-008, 
  2.00,   4.59E-008, 
  2.10,   4.34E-008, 
  2.20,   4.03E-008, 
  2.30,   3.62E-008, 
  2.40,   2.92E-008, 
  2.50,   1.80E-008, 
  2.60,   7.60E-009, 
  2.70,   4.25E-009, 
  2.80,   2.85E-009, 
  2.90,   2.54E-009, 
  3.00,   2.57E-009, 
  3.10,   2.90E-009, 
  3.20,   3.60E-009, 
  3.30,   5.17E-009, 
  3.40,   8.10E-009, 
  3.50,   1.55E-008, 
  3.60,   4.44E-008, 
  3.70,   2.79E-007, 
  3.80,   6.39E-007, 
  3.90,   9.70E-007, 
  4.00,   1.15E-006, 
  4.10,   1.21E-006, 
  4.20,   1.04E-006, 
  4.30,   9.60E-007, 
  4.40,   6.74E-007, 
  4.50,   1.50E-007, 
  4.60,   1.29E-008, 
  4.70,   4.36E-009, 
  4.80,   1.67E-009, 
  4.90,   6.41E-010, 
  5.00,   2.35E-010, 
  5.10,  -2.43E-011, 
  5.20,  -1.77E-010, 
  5.30,  -2.71E-010, 
  5.40,  -3.35E-010, 
  5.50,  -3.36E-010, 
  5.60,  -3.62E-010, 
  5.70,  -3.63E-010, 
  5.80,  -2.96E-010, 
  5.90,  -2.60E-010, 
  6.00,  -2.52E-010, 
  6.10,  -2.90E-010, 
  6.20,  -2.73E-010, 
  6.30,  -2.99E-010, 
  6.40,  -2.72E-010, 
  6.50,  -2.35E-010, 
  6.60,  -2.53E-010, 
  6.70,  -1.96E-010, 
  6.80,  -1.71E-010, 
