Nov 21, 2019  04:44:26 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.35E-009, 
  1.10,   1.40E-009, 
  1.20,   1.59E-009, 
  1.30,   1.59E-008, 
  1.40,   6.19E-008, 
  1.50,   5.12E-008, 
  1.60,   3.72E-008, 
  1.70,   3.88E-008, 
  1.80,   4.39E-008, 
  1.90,   4.81E-008, 
  2.00,   5.24E-008, 
  2.10,   4.82E-008, 
  2.20,   4.38E-008, 
  2.30,   3.97E-008, 
  2.40,   3.02E-008, 
  2.50,   1.60E-008, 
  2.60,   6.92E-009, 
  2.70,   4.10E-009, 
  2.80,   2.99E-009, 
  2.90,   2.70E-009, 
  3.00,   2.89E-009, 
  3.10,   3.39E-009, 
  3.20,   4.67E-009, 
  3.30,   6.42E-009, 
  3.40,   1.06E-008, 
  3.50,   2.20E-008, 
  3.60,   8.17E-008, 
  3.70,   4.54E-007, 
  3.80,   7.50E-007, 
  3.90,   1.14E-006, 
  4.00,   1.23E-006, 
  4.10,   1.23E-006, 
  4.20,   1.11E-006, 
  4.30,   9.25E-007, 
  4.40,   6.09E-007, 
  4.50,   6.64E-008, 
  4.60,   9.73E-009, 
  4.70,   3.61E-009, 
  4.80,   1.52E-009, 
  4.90,   6.55E-010, 
  5.00,   2.05E-010, 
  5.10,  -5.59E-011, 
  5.20,  -1.37E-010, 
  5.30,  -2.02E-010, 
  5.40,  -2.16E-010, 
  5.50,  -2.25E-010, 
  5.60,  -2.36E-010, 
  5.70,  -2.86E-010, 
  5.80,  -3.69E-010, 
  5.90,  -3.41E-010, 
  6.00,  -2.51E-010, 
  6.10,  -2.28E-010, 
  6.20,  -2.13E-010, 
  6.30,  -2.57E-010, 
  6.40,  -1.92E-010, 
  6.50,  -1.85E-010, 
  6.60,  -1.67E-010, 
  6.70,  -1.78E-010, 
  6.80,  -2.02E-010, 
