Nov 21, 2019  04:51:14 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.55E-009, 
  1.10,   1.68E-009, 
  1.20,   1.92E-009, 
  1.30,   9.57E-009, 
  1.40,   6.33E-008, 
  1.50,   6.41E-008, 
  1.60,   3.20E-008, 
  1.70,   2.81E-008, 
  1.80,   3.22E-008, 
  1.90,   3.57E-008, 
  2.00,   4.09E-008, 
  2.10,   4.03E-008, 
  2.20,   3.76E-008, 
  2.30,   3.37E-008, 
  2.40,   2.81E-008, 
  2.50,   1.85E-008, 
  2.60,   8.02E-009, 
  2.70,   4.46E-009, 
  2.80,   2.98E-009, 
  2.90,   2.54E-009, 
  3.00,   2.57E-009, 
  3.10,   2.81E-009, 
  3.20,   3.38E-009, 
  3.30,   4.67E-009, 
  3.40,   6.97E-009, 
  3.50,   1.24E-008, 
  3.60,   3.20E-008, 
  3.70,   1.83E-007, 
  3.80,   5.66E-007, 
  3.90,   8.59E-007, 
  4.00,   1.08E-006, 
  4.10,   1.17E-006, 
  4.20,   9.91E-007, 
  4.30,   9.57E-007, 
  4.40,   6.85E-007, 
  4.50,   1.87E-007, 
  4.60,   1.48E-008, 
  4.70,   4.97E-009, 
  4.80,   1.97E-009, 
  4.90,   8.43E-010, 
  5.00,   3.64E-010, 
  5.10,   1.20E-010, 
  5.20,  -5.03E-011, 
  5.30,  -1.30E-010, 
  5.40,  -2.29E-010, 
  5.50,  -2.59E-010, 
  5.60,  -2.53E-010, 
  5.70,  -2.27E-010, 
  5.80,  -2.45E-010, 
  5.90,  -2.46E-010, 
  6.00,  -2.36E-010, 
  6.10,  -2.36E-010, 
  6.20,  -2.18E-010, 
  6.30,  -1.65E-010, 
  6.40,  -9.71E-011, 
  6.50,  -1.28E-010, 
  6.60,  -1.68E-010, 
  6.70,  -1.49E-010, 
  6.80,  -1.63E-010, 
