Nov 17, 2019  12:42:45 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.11E-009, 
  1.10,   2.22E-009, 
  1.20,   2.49E-009, 
  1.30,   1.60E-008, 
  1.40,   7.49E-008, 
  1.50,   7.30E-008, 
  1.60,   5.10E-008, 
  1.70,   5.29E-008, 
  1.80,   5.91E-008, 
  1.90,   6.57E-008, 
  2.00,   7.06E-008, 
  2.10,   6.75E-008, 
  2.20,   5.89E-008, 
  2.30,   5.50E-008, 
  2.40,   4.27E-008, 
  2.50,   2.36E-008, 
  2.60,   9.75E-009, 
  2.70,   6.37E-009, 
  2.80,   5.25E-009, 
  2.90,   5.09E-009, 
  3.00,   5.74E-009, 
  3.10,   6.86E-009, 
  3.20,   8.71E-009, 
  3.30,   1.30E-008, 
  3.40,   2.19E-008, 
  3.50,   4.46E-008, 
  3.60,   1.39E-007, 
  3.70,   6.47E-007, 
  3.80,   1.34E-006, 
  3.90,   1.93E-006, 
  4.00,   2.32E-006, 
  4.10,   2.37E-006, 
  4.20,   2.08E-006, 
  4.30,   1.77E-006, 
  4.40,   1.26E-006, 
  4.50,   1.82E-007, 
  4.60,   1.45E-008, 
  4.70,   5.10E-009, 
  4.80,   2.15E-009, 
  4.90,   9.56E-010, 
  5.00,   3.81E-010, 
  5.10,   1.17E-010, 
  5.20,  -2.04E-011, 
  5.30,  -1.43E-010, 
  5.40,  -1.54E-010, 
  5.50,  -1.62E-010, 
  5.60,  -2.06E-010, 
  5.70,  -2.11E-010, 
  5.80,  -1.81E-010, 
  5.90,  -1.59E-010, 
  6.00,  -1.83E-010, 
  6.10,  -1.74E-010, 
  6.20,  -1.26E-010, 
  6.30,  -1.95E-010, 
  6.40,  -2.27E-010, 
  6.50,  -1.94E-010, 
  6.60,  -1.29E-010, 
  6.70,  -1.35E-010, 
  6.80,  -1.68E-010, 
