Nov 17, 2019  12:50:54 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.23E-009, 
  1.10,   2.36E-009, 
  1.20,   2.65E-009, 
  1.30,   1.13E-008, 
  1.40,   7.53E-008, 
  1.50,   8.17E-008, 
  1.60,   4.44E-008, 
  1.70,   4.12E-008, 
  1.80,   4.80E-008, 
  1.90,   5.30E-008, 
  2.00,   6.01E-008, 
  2.10,   5.99E-008, 
  2.20,   5.56E-008, 
  2.30,   4.93E-008, 
  2.40,   4.09E-008, 
  2.50,   2.63E-008, 
  2.60,   1.08E-008, 
  2.70,   6.32E-009, 
  2.80,   4.85E-009, 
  2.90,   4.46E-009, 
  3.00,   4.72E-009, 
  3.10,   5.48E-009, 
  3.20,   6.73E-009, 
  3.30,   9.32E-009, 
  3.40,   1.49E-008, 
  3.50,   2.71E-008, 
  3.60,   7.25E-008, 
  3.70,   2.98E-007, 
  3.80,   1.02E-006, 
  3.90,   1.54E-006, 
  4.00,   1.96E-006, 
  4.10,   2.35E-006, 
  4.20,   1.86E-006, 
  4.30,   1.81E-006, 
  4.40,   1.32E-006, 
  4.50,   3.53E-007, 
  4.60,   1.99E-008, 
  4.70,   6.15E-009, 
  4.80,   2.33E-009, 
  4.90,   9.94E-010, 
  5.00,   4.25E-010, 
  5.10,   1.63E-010, 
  5.20,  -4.29E-011, 
  5.30,  -1.62E-010, 
  5.40,  -2.01E-010, 
  5.50,  -2.68E-010, 
  5.60,  -3.27E-010, 
  5.70,  -3.14E-010, 
  5.80,  -2.88E-010, 
  5.90,  -2.70E-010, 
  6.00,  -2.40E-010, 
  6.10,  -2.16E-010, 
  6.20,  -2.00E-010, 
  6.30,  -2.12E-010, 
  6.40,  -2.18E-010, 
  6.50,  -2.21E-010, 
  6.60,  -1.62E-010, 
  6.70,  -1.65E-010, 
  6.80,  -2.11E-010, 
