Nov 17, 2019  12:45:28 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.45E-009, 
  1.10,   2.59E-009, 
  1.20,   2.90E-009, 
  1.30,   1.13E-008, 
  1.40,   7.73E-008, 
  1.50,   8.64E-008, 
  1.60,   4.93E-008, 
  1.70,   4.62E-008, 
  1.80,   5.29E-008, 
  1.90,   5.80E-008, 
  2.00,   6.54E-008, 
  2.10,   6.36E-008, 
  2.20,   5.90E-008, 
  2.30,   5.30E-008, 
  2.40,   4.32E-008, 
  2.50,   2.77E-008, 
  2.60,   1.13E-008, 
  2.70,   6.62E-009, 
  2.80,   5.18E-009, 
  2.90,   4.88E-009, 
  3.00,   5.28E-009, 
  3.10,   6.06E-009, 
  3.20,   7.37E-009, 
  3.30,   1.04E-008, 
  3.40,   1.70E-008, 
  3.50,   3.14E-008, 
  3.60,   8.65E-008, 
  3.70,   3.80E-007, 
  3.80,   1.12E-006, 
  3.90,   1.68E-006, 
  4.00,   2.08E-006, 
  4.10,   2.42E-006, 
  4.20,   1.93E-006, 
  4.30,   1.88E-006, 
  4.40,   1.37E-006, 
  4.50,   3.75E-007, 
  4.60,   2.02E-008, 
  4.70,   6.32E-009, 
  4.80,   2.59E-009, 
  4.90,   1.29E-009, 
  5.00,   6.03E-010, 
  5.10,   2.10E-010, 
  5.20,   5.94E-011, 
  5.30,   8.67E-012, 
  5.40,  -6.67E-011, 
  5.50,  -1.59E-010, 
  5.60,  -1.91E-010, 
  5.70,  -1.99E-010, 
  5.80,  -2.01E-010, 
  5.90,  -2.38E-010, 
  6.00,  -2.23E-010, 
  6.10,  -2.17E-010, 
  6.20,  -2.03E-010, 
  6.30,  -2.19E-010, 
  6.40,  -2.11E-010, 
  6.50,  -1.85E-010, 
  6.60,  -1.27E-010, 
  6.70,  -5.29E-011, 
  6.80,  -3.16E-011, 
