Nov 17, 2019  12:49:33 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.41E-009, 
  1.10,   2.60E-009, 
  1.20,   2.96E-009, 
  1.30,   9.90E-009, 
  1.40,   7.63E-008, 
  1.50,   8.92E-008, 
  1.60,   4.72E-008, 
  1.70,   4.15E-008, 
  1.80,   4.83E-008, 
  1.90,   5.31E-008, 
  2.00,   6.06E-008, 
  2.10,   5.99E-008, 
  2.20,   5.67E-008, 
  2.30,   4.94E-008, 
  2.40,   4.20E-008, 
  2.50,   2.83E-008, 
  2.60,   1.17E-008, 
  2.70,   6.65E-009, 
  2.80,   5.09E-009, 
  2.90,   4.71E-009, 
  3.00,   4.95E-009, 
  3.10,   5.59E-009, 
  3.20,   6.77E-009, 
  3.30,   9.29E-009, 
  3.40,   1.46E-008, 
  3.50,   2.58E-008, 
  3.60,   6.68E-008, 
  3.70,   2.63E-007, 
  3.80,   9.74E-007, 
  3.90,   1.53E-006, 
  4.00,   1.93E-006, 
  4.10,   2.38E-006, 
  4.20,   1.88E-006, 
  4.30,   1.89E-006, 
  4.40,   1.38E-006, 
  4.50,   4.31E-007, 
  4.60,   2.31E-008, 
  4.70,   6.72E-009, 
  4.80,   2.73E-009, 
  4.90,   1.28E-009, 
  5.00,   6.31E-010, 
  5.10,   2.28E-010, 
  5.20,   3.47E-011, 
  5.30,  -1.15E-010, 
  5.40,  -1.92E-010, 
  5.50,  -1.64E-010, 
  5.60,  -1.69E-010, 
  5.70,  -1.42E-010, 
  5.80,  -1.75E-010, 
  5.90,  -1.91E-010, 
  6.00,  -2.39E-010, 
  6.10,  -1.86E-010, 
  6.20,  -1.74E-010, 
  6.30,  -1.66E-010, 
  6.40,  -1.36E-010, 
  6.50,  -8.84E-011, 
  6.60,  -1.08E-010, 
  6.70,  -1.07E-010, 
  6.80,  -8.58E-011, 
