Nov 16, 2019  02:17:40 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.87E-009, 
  1.10,   1.94E-009, 
  1.20,   2.19E-009, 
  1.30,   7.79E-009, 
  1.40,   3.90E-008, 
  1.50,   7.07E-008, 
  1.60,   6.05E-008, 
  1.70,   5.06E-008, 
  1.80,   4.54E-008, 
  1.90,   4.33E-008, 
  2.00,   4.08E-008, 
  2.10,   3.87E-008, 
  2.20,   3.42E-008, 
  2.30,   3.15E-008, 
  2.40,   2.64E-008, 
  2.50,   1.95E-008, 
  2.60,   1.39E-008, 
  2.70,   1.28E-008, 
  2.80,   1.34E-008, 
  2.90,   1.55E-008, 
  3.00,   1.88E-008, 
  3.10,   2.37E-008, 
  3.20,   3.33E-008, 
  3.30,   5.17E-008, 
  3.40,   8.83E-008, 
  3.50,   1.87E-007, 
  3.60,   5.42E-007, 
  3.70,   2.23E-006, 
  3.80,   4.18E-006, 
  3.90,   5.18E-006, 
  4.00,   6.80E-006, 
  4.10,   6.29E-006, 
  4.20,   6.13E-006, 
  4.30,   4.79E-006, 
  4.40,   3.34E-006, 
  4.50,   2.92E-007, 
  4.60,   2.13E-008, 
  4.70,   7.01E-009, 
  4.80,   2.93E-009, 
  4.90,   1.37E-009, 
  5.00,   6.66E-010, 
  5.10,   2.93E-010, 
  5.20,   6.54E-011, 
  5.30,  -8.10E-011, 
  5.40,  -2.09E-010, 
  5.50,  -2.44E-010, 
  5.60,  -3.21E-010, 
  5.70,  -3.50E-010, 
  5.80,  -3.60E-010, 
  5.90,  -3.36E-010, 
  6.00,  -3.21E-010, 
  6.10,  -2.95E-010, 
  6.20,  -2.64E-010, 
  6.30,  -2.86E-010, 
  6.40,  -2.77E-010, 
  6.50,  -2.54E-010, 
  6.60,  -2.19E-010, 
  6.70,  -1.56E-010, 
  6.80,  -1.39E-010, 
