Nov 16, 2019  11:33:55 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   3.16E-009, 
  1.10,   3.32E-009, 
  1.20,   3.82E-009, 
  1.30,   1.61E-008, 
  1.40,   9.83E-008, 
  1.50,   1.09E-007, 
  1.60,   6.77E-008, 
  1.70,   7.00E-008, 
  1.80,   8.06E-008, 
  1.90,   8.95E-008, 
  2.00,   9.54E-008, 
  2.10,   9.81E-008, 
  2.20,   8.83E-008, 
  2.30,   8.07E-008, 
  2.40,   6.36E-008, 
  2.50,   3.83E-008, 
  2.60,   1.46E-008, 
  2.70,   9.08E-009, 
  2.80,   7.73E-009, 
  2.90,   7.89E-009, 
  3.00,   9.06E-009, 
  3.10,   1.08E-008, 
  3.20,   1.42E-008, 
  3.30,   2.07E-008, 
  3.40,   3.30E-008, 
  3.50,   6.40E-008, 
  3.60,   1.59E-007, 
  3.70,   6.14E-007, 
  3.80,   2.13E-006, 
  3.90,   2.75E-006, 
  4.00,   3.66E-006, 
  4.10,   4.28E-006, 
  4.20,   3.56E-006, 
  4.30,   3.27E-006, 
  4.40,   2.48E-006, 
  4.50,   5.85E-007, 
  4.60,   2.50E-008, 
  4.70,   7.44E-009, 
  4.80,   3.01E-009, 
  4.90,   1.37E-009, 
  5.00,   5.96E-010, 
  5.10,   2.23E-010, 
  5.20,   3.68E-011, 
  5.30,  -7.58E-011, 
  5.40,  -1.48E-010, 
  5.50,  -2.02E-010, 
  5.60,  -2.72E-010, 
  5.70,  -2.58E-010, 
  5.80,  -2.75E-010, 
  5.90,  -3.00E-010, 
  6.00,  -3.34E-010, 
  6.10,  -3.40E-010, 
  6.20,  -3.21E-010, 
  6.30,  -2.79E-010, 
  6.40,  -2.62E-010, 
  6.50,  -2.34E-010, 
  6.60,  -2.77E-010, 
  6.70,  -2.66E-010, 
  6.80,  -1.93E-010, 
