Nov 16, 2019  11:24:24 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.57E-009, 
  1.10,   2.70E-009, 
  1.20,   3.05E-009, 
  1.30,   2.42E-008, 
  1.40,   8.98E-008, 
  1.50,   9.46E-008, 
  1.60,   8.54E-008, 
  1.70,   9.29E-008, 
  1.80,   9.77E-008, 
  1.90,   1.11E-007, 
  2.00,   1.08E-007, 
  2.10,   1.09E-007, 
  2.20,   9.04E-008, 
  2.30,   8.35E-008, 
  2.40,   6.30E-008, 
  2.50,   2.97E-008, 
  2.60,   1.26E-008, 
  2.70,   9.42E-009, 
  2.80,   9.04E-009, 
  2.90,   1.01E-008, 
  3.00,   1.20E-008, 
  3.10,   1.51E-008, 
  3.20,   2.10E-008, 
  3.30,   3.25E-008, 
  3.40,   5.67E-008, 
  3.50,   1.26E-007, 
  3.60,   3.86E-007, 
  3.70,   1.63E-006, 
  3.80,   2.84E-006, 
  3.90,   3.49E-006, 
  4.00,   4.59E-006, 
  4.10,   4.04E-006, 
  4.20,   4.03E-006, 
  4.30,   3.14E-006, 
  4.40,   2.03E-006, 
  4.50,   1.41E-007, 
  4.60,   1.54E-008, 
  4.70,   5.51E-009, 
  4.80,   2.44E-009, 
  4.90,   1.23E-009, 
  5.00,   5.29E-010, 
  5.10,   1.91E-010, 
  5.20,   1.91E-011, 
  5.30,  -1.34E-010, 
  5.40,  -1.90E-010, 
  5.50,  -1.73E-010, 
  5.60,  -1.85E-010, 
  5.70,  -1.85E-010, 
  5.80,  -1.52E-010, 
  5.90,  -1.54E-010, 
  6.00,  -1.74E-010, 
  6.10,  -1.51E-010, 
  6.20,  -1.37E-010, 
  6.30,  -1.96E-010, 
  6.40,  -2.18E-010, 
  6.50,  -2.30E-010, 
  6.60,  -2.01E-010, 
  6.70,  -1.35E-010, 
  6.80,  -1.47E-010, 
