Nov 16, 2019  02:28:49 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.94E-009, 
  1.10,   2.00E-009, 
  1.20,   2.33E-009, 
  1.30,   9.37E-009, 
  1.40,   3.73E-008, 
  1.50,   6.51E-008, 
  1.60,   5.98E-008, 
  1.70,   5.25E-008, 
  1.80,   4.87E-008, 
  1.90,   4.85E-008, 
  2.00,   4.68E-008, 
  2.10,   4.58E-008, 
  2.20,   3.94E-008, 
  2.30,   3.60E-008, 
  2.40,   2.97E-008, 
  2.50,   2.01E-008, 
  2.60,   1.35E-008, 
  2.70,   1.22E-008, 
  2.80,   1.29E-008, 
  2.90,   1.48E-008, 
  3.00,   1.78E-008, 
  3.10,   2.27E-008, 
  3.20,   3.23E-008, 
  3.30,   5.00E-008, 
  3.40,   8.52E-008, 
  3.50,   1.82E-007, 
  3.60,   5.15E-007, 
  3.70,   2.20E-006, 
  3.80,   3.84E-006, 
  3.90,   4.69E-006, 
  4.00,   6.45E-006, 
  4.10,   5.66E-006, 
  4.20,   5.59E-006, 
  4.30,   4.35E-006, 
  4.40,   3.00E-006, 
  4.50,   2.19E-007, 
  4.60,   1.94E-008, 
  4.70,   6.67E-009, 
  4.80,   2.76E-009, 
  4.90,   1.34E-009, 
  5.00,   5.87E-010, 
  5.10,   2.22E-010, 
  5.20,   2.08E-011, 
  5.30,  -7.41E-011, 
  5.40,  -1.34E-010, 
  5.50,  -1.43E-010, 
  5.60,  -1.92E-010, 
  5.70,  -2.14E-010, 
  5.80,  -2.26E-010, 
  5.90,  -1.73E-010, 
  6.00,  -1.88E-010, 
  6.10,  -2.52E-010, 
  6.20,  -2.64E-010, 
  6.30,  -2.53E-010, 
  6.40,  -2.54E-010, 
  6.50,  -2.12E-010, 
  6.60,  -2.25E-010, 
  6.70,  -2.43E-010, 
  6.80,  -1.96E-010, 
