Nov 16, 2019  02:38:20 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.21E-009, 
  1.10,   2.36E-009, 
  1.20,   2.62E-009, 
  1.30,   6.76E-009, 
  1.40,   3.30E-008, 
  1.50,   6.30E-008, 
  1.60,   5.12E-008, 
  1.70,   4.15E-008, 
  1.80,   3.85E-008, 
  1.90,   3.66E-008, 
  2.00,   3.61E-008, 
  2.10,   3.54E-008, 
  2.20,   3.30E-008, 
  2.30,   2.96E-008, 
  2.40,   2.55E-008, 
  2.50,   1.97E-008, 
  2.60,   1.26E-008, 
  2.70,   1.03E-008, 
  2.80,   1.00E-008, 
  2.90,   1.11E-008, 
  3.00,   1.31E-008, 
  3.10,   1.59E-008, 
  3.20,   2.10E-008, 
  3.30,   3.02E-008, 
  3.40,   4.83E-008, 
  3.50,   9.09E-008, 
  3.60,   2.08E-007, 
  3.70,   7.37E-007, 
  3.80,   2.73E-006, 
  3.90,   3.58E-006, 
  4.00,   4.84E-006, 
  4.10,   5.83E-006, 
  4.20,   4.81E-006, 
  4.30,   4.38E-006, 
  4.40,   3.46E-006, 
  4.50,   8.83E-007, 
  4.60,   3.20E-008, 
  4.70,   8.83E-009, 
  4.80,   3.56E-009, 
  4.90,   1.62E-009, 
  5.00,   7.27E-010, 
  5.10,   3.22E-010, 
  5.20,   9.14E-011, 
  5.30,  -7.80E-011, 
  5.40,  -1.51E-010, 
  5.50,  -1.95E-010, 
  5.60,  -1.98E-010, 
  5.70,  -1.80E-010, 
  5.80,  -1.83E-010, 
  5.90,  -1.45E-010, 
  6.00,  -2.02E-010, 
  6.10,  -2.44E-010, 
  6.20,  -2.06E-010, 
  6.30,  -2.06E-010, 
  6.40,  -1.42E-010, 
  6.50,  -1.36E-010, 
  6.60,  -1.27E-010, 
  6.70,  -1.79E-010, 
  6.80,  -2.17E-010, 
