Nov 16, 2019  02:31:32 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.17E-009, 
  1.10,   2.23E-009, 
  1.20,   2.55E-009, 
  1.30,   7.66E-009, 
  1.40,   3.54E-008, 
  1.50,   6.59E-008, 
  1.60,   5.66E-008, 
  1.70,   4.77E-008, 
  1.80,   4.36E-008, 
  1.90,   4.20E-008, 
  2.00,   4.07E-008, 
  2.10,   4.01E-008, 
  2.20,   3.59E-008, 
  2.30,   3.29E-008, 
  2.40,   2.77E-008, 
  2.50,   2.05E-008, 
  2.60,   1.32E-008, 
  2.70,   1.14E-008, 
  2.80,   1.14E-008, 
  2.90,   1.29E-008, 
  3.00,   1.53E-008, 
  3.10,   1.89E-008, 
  3.20,   2.54E-008, 
  3.30,   3.84E-008, 
  3.40,   6.26E-008, 
  3.50,   1.25E-007, 
  3.60,   3.08E-007, 
  3.70,   1.31E-006, 
  3.80,   3.29E-006, 
  3.90,   4.04E-006, 
  4.00,   5.54E-006, 
  4.10,   5.82E-006, 
  4.20,   5.12E-006, 
  4.30,   4.34E-006, 
  4.40,   3.37E-006, 
  4.50,   6.30E-007, 
  4.60,   2.60E-008, 
  4.70,   7.89E-009, 
  4.80,   3.29E-009, 
  4.90,   1.51E-009, 
  5.00,   6.98E-010, 
  5.10,   2.43E-010, 
  5.20,  -9.53E-012, 
  5.30,  -1.36E-010, 
  5.40,  -1.87E-010, 
  5.50,  -2.02E-010, 
  5.60,  -2.22E-010, 
  5.70,  -2.32E-010, 
  5.80,  -2.34E-010, 
  5.90,  -2.62E-010, 
  6.00,  -2.33E-010, 
  6.10,  -2.15E-010, 
  6.20,  -2.46E-010, 
  6.30,  -2.04E-010, 
  6.40,  -1.65E-010, 
  6.50,  -2.05E-010, 
  6.60,  -1.63E-010, 
  6.70,  -1.63E-010, 
  6.80,  -1.70E-010, 
