Nov 16, 2019  02:32:54 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.37E-009, 
  1.10,   2.42E-009, 
  1.20,   2.72E-009, 
  1.30,   6.96E-009, 
  1.40,   3.44E-008, 
  1.50,   6.67E-008, 
  1.60,   5.54E-008, 
  1.70,   4.58E-008, 
  1.80,   4.20E-008, 
  1.90,   4.01E-008, 
  2.00,   3.96E-008, 
  2.10,   3.89E-008, 
  2.20,   3.56E-008, 
  2.30,   3.21E-008, 
  2.40,   2.74E-008, 
  2.50,   2.10E-008, 
  2.60,   1.34E-008, 
  2.70,   1.12E-008, 
  2.80,   1.11E-008, 
  2.90,   1.22E-008, 
  3.00,   1.45E-008, 
  3.10,   1.77E-008, 
  3.20,   2.35E-008, 
  3.30,   3.44E-008, 
  3.40,   5.55E-008, 
  3.50,   1.06E-007, 
  3.60,   2.51E-007, 
  3.70,   9.75E-007, 
  3.80,   3.01E-006, 
  3.90,   3.84E-006, 
  4.00,   5.16E-006, 
  4.10,   5.96E-006, 
  4.20,   4.97E-006, 
  4.30,   4.48E-006, 
  4.40,   3.52E-006, 
  4.50,   8.93E-007, 
  4.60,   3.17E-008, 
  4.70,   8.81E-009, 
  4.80,   3.64E-009, 
  4.90,   1.67E-009, 
  5.00,   8.18E-010, 
  5.10,   4.15E-010, 
  5.20,   1.50E-010, 
  5.30,  -8.67E-013, 
  5.40,  -3.55E-011, 
  5.50,  -4.20E-011, 
  5.60,  -8.84E-011, 
  5.70,  -1.14E-010, 
  5.80,  -1.30E-010, 
  5.90,  -1.29E-010, 
  6.00,  -9.58E-011, 
  6.10,  -2.34E-011, 
  6.20,  -5.29E-011, 
  6.30,  -3.86E-011, 
  6.40,  -7.45E-011, 
  6.50,  -6.76E-011, 
  6.60,  -8.97E-011, 
  6.70,  -1.23E-010, 
  6.80,  -8.71E-011, 
