Nov 16, 2019  02:35:37 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.32E-009, 
  1.10,   2.38E-009, 
  1.20,   2.67E-009, 
  1.30,   6.81E-009, 
  1.40,   3.37E-008, 
  1.50,   6.54E-008, 
  1.60,   5.36E-008, 
  1.70,   4.36E-008, 
  1.80,   4.01E-008, 
  1.90,   3.80E-008, 
  2.00,   3.74E-008, 
  2.10,   3.70E-008, 
  2.20,   3.44E-008, 
  2.30,   3.09E-008, 
  2.40,   2.65E-008, 
  2.50,   2.06E-008, 
  2.60,   1.32E-008, 
  2.70,   1.08E-008, 
  2.80,   1.06E-008, 
  2.90,   1.17E-008, 
  3.00,   1.38E-008, 
  3.10,   1.66E-008, 
  3.20,   2.20E-008, 
  3.30,   3.19E-008, 
  3.40,   5.09E-008, 
  3.50,   9.62E-008, 
  3.60,   2.21E-007, 
  3.70,   8.12E-007, 
  3.80,   2.84E-006, 
  3.90,   3.70E-006, 
  4.00,   4.98E-006, 
  4.10,   5.95E-006, 
  4.20,   4.90E-006, 
  4.30,   4.48E-006, 
  4.40,   3.52E-006, 
  4.50,   9.29E-007, 
  4.60,   3.30E-008, 
  4.70,   9.05E-009, 
  4.80,   3.70E-009, 
  4.90,   1.64E-009, 
  5.00,   7.32E-010, 
  5.10,   2.47E-010, 
  5.20,  -1.99E-011, 
  5.30,  -1.41E-010, 
  5.40,  -1.87E-010, 
  5.50,  -1.75E-010, 
  5.60,  -2.31E-010, 
  5.70,  -3.03E-010, 
  5.80,  -2.88E-010, 
  5.90,  -2.85E-010, 
  6.00,  -2.66E-010, 
  6.10,  -2.12E-010, 
  6.20,  -1.47E-010, 
  6.30,  -1.60E-010, 
  6.40,  -1.20E-010, 
  6.50,  -1.74E-010, 
  6.60,  -1.80E-010, 
  6.70,  -1.40E-010, 
  6.80,  -1.27E-010, 
