Nov 15, 2019  10:47:35 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.03E-009, 
  1.10,   2.33E-009, 
  1.20,   2.77E-009, 
  1.30,   7.96E-009, 
  1.40,   4.06E-008, 
  1.50,   6.96E-008, 
  1.60,   5.45E-008, 
  1.70,   4.52E-008, 
  1.80,   4.38E-008, 
  1.90,   4.33E-008, 
  2.00,   4.29E-008, 
  2.10,   4.37E-008, 
  2.20,   4.02E-008, 
  2.30,   3.59E-008, 
  2.40,   3.02E-008, 
  2.50,   2.25E-008, 
  2.60,   1.37E-008, 
  2.70,   1.10E-008, 
  2.80,   1.07E-008, 
  2.90,   1.18E-008, 
  3.00,   1.39E-008, 
  3.10,   1.68E-008, 
  3.20,   2.20E-008, 
  3.30,   3.14E-008, 
  3.40,   4.98E-008, 
  3.50,   9.38E-008, 
  3.60,   2.07E-007, 
  3.70,   7.15E-007, 
  3.80,   2.77E-006, 
  3.90,   3.67E-006, 
  4.00,   5.04E-006, 
  4.10,   6.06E-006, 
  4.20,   5.12E-006, 
  4.30,   4.51E-006, 
  4.40,   3.60E-006, 
  4.50,   8.93E-007, 
  4.60,   3.24E-008, 
  4.70,   9.07E-009, 
  4.80,   3.70E-009, 
  4.90,   1.65E-009, 
  5.00,   8.24E-010, 
  5.10,   3.84E-010, 
  5.20,   6.15E-011, 
  5.30,  -4.85E-011, 
  5.40,  -8.71E-011, 
  5.50,  -1.45E-010, 
  5.60,  -1.57E-010, 
  5.70,  -2.18E-010, 
  5.80,  -2.17E-010, 
  5.90,  -1.81E-010, 
  6.00,  -1.39E-010, 
  6.10,  -1.48E-010, 
  6.20,  -1.33E-010, 
  6.30,  -1.28E-010, 
  6.40,  -1.82E-010, 
  6.50,  -1.57E-010, 
  6.60,  -1.61E-010, 
  6.70,  -1.58E-010, 
  6.80,  -1.83E-010, 
