Nov 15, 2019  10:42:08 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.65E-009, 
  1.10,   2.78E-009, 
  1.20,   3.15E-009, 
  1.30,   8.18E-009, 
  1.40,   4.42E-008, 
  1.50,   7.80E-008, 
  1.60,   6.04E-008, 
  1.70,   5.14E-008, 
  1.80,   4.96E-008, 
  1.90,   4.93E-008, 
  2.00,   4.96E-008, 
  2.10,   5.04E-008, 
  2.20,   4.63E-008, 
  2.30,   4.15E-008, 
  2.40,   3.47E-008, 
  2.50,   2.58E-008, 
  2.60,   1.52E-008, 
  2.70,   1.19E-008, 
  2.80,   1.15E-008, 
  2.90,   1.27E-008, 
  3.00,   1.49E-008, 
  3.10,   1.82E-008, 
  3.20,   2.41E-008, 
  3.30,   3.52E-008, 
  3.40,   5.51E-008, 
  3.50,   1.04E-007, 
  3.60,   2.31E-007, 
  3.70,   8.20E-007, 
  3.80,   3.00E-006, 
  3.90,   3.88E-006, 
  4.00,   5.24E-006, 
  4.10,   6.32E-006, 
  4.20,   5.25E-006, 
  4.30,   4.75E-006, 
  4.40,   3.81E-006, 
  4.50,   1.05E-006, 
  4.60,   3.60E-008, 
  4.70,   9.57E-009, 
  4.80,   3.94E-009, 
  4.90,   1.77E-009, 
  5.00,   8.76E-010, 
  5.10,   3.45E-010, 
  5.20,  -7.37E-012, 
  5.30,  -1.52E-010, 
  5.40,  -2.03E-010, 
  5.50,  -2.50E-010, 
  5.60,  -2.38E-010, 
  5.70,  -2.44E-010, 
  5.80,  -1.89E-010, 
  5.90,  -1.36E-010, 
  6.00,  -1.13E-010, 
  6.10,  -1.79E-010, 
  6.20,  -2.41E-010, 
  6.30,  -2.68E-010, 
  6.40,  -2.37E-010, 
  6.50,  -1.86E-010, 
  6.60,  -1.47E-010, 
  6.70,  -1.36E-010, 
  6.80,  -1.62E-010, 
