Nov 15, 2019  10:46:13 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.18E-009, 
  1.10,   2.39E-009, 
  1.20,   2.77E-009, 
  1.30,   8.49E-009, 
  1.40,   4.10E-008, 
  1.50,   6.84E-008, 
  1.60,   5.42E-008, 
  1.70,   4.58E-008, 
  1.80,   4.42E-008, 
  1.90,   4.38E-008, 
  2.00,   4.34E-008, 
  2.10,   4.46E-008, 
  2.20,   4.07E-008, 
  2.30,   3.67E-008, 
  2.40,   3.06E-008, 
  2.50,   2.24E-008, 
  2.60,   1.35E-008, 
  2.70,   1.10E-008, 
  2.80,   1.09E-008, 
  2.90,   1.20E-008, 
  3.00,   1.41E-008, 
  3.10,   1.72E-008, 
  3.20,   2.28E-008, 
  3.30,   3.30E-008, 
  3.40,   5.25E-008, 
  3.50,   9.96E-008, 
  3.60,   2.21E-007, 
  3.70,   8.05E-007, 
  3.80,   2.90E-006, 
  3.90,   3.72E-006, 
  4.00,   5.21E-006, 
  4.10,   6.00E-006, 
  4.20,   5.15E-006, 
  4.30,   4.39E-006, 
  4.40,   3.50E-006, 
  4.50,   7.84E-007, 
  4.60,   2.99E-008, 
  4.70,   8.67E-009, 
  4.80,   3.69E-009, 
  4.90,   1.69E-009, 
  5.00,   8.03E-010, 
  5.10,   3.51E-010, 
  5.20,   8.32E-011, 
  5.30,  -4.16E-011, 
  5.40,  -1.48E-010, 
  5.50,  -2.02E-010, 
  5.60,  -2.39E-010, 
  5.70,  -2.60E-010, 
  5.80,  -2.94E-010, 
  5.90,  -2.69E-010, 
  6.00,  -2.45E-010, 
  6.10,  -1.79E-010, 
  6.20,  -1.30E-010, 
  6.30,  -9.79E-011, 
  6.40,  -8.15E-011, 
  6.50,  -1.12E-010, 
  6.60,  -1.67E-010, 
  6.70,  -1.23E-010, 
  6.80,  -1.53E-010, 
