Nov 15, 2019  10:48:56 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.02E-009, 
  1.10,   2.21E-009, 
  1.20,   2.58E-009, 
  1.30,   8.88E-009, 
  1.40,   3.99E-008, 
  1.50,   6.39E-008, 
  1.60,   5.19E-008, 
  1.70,   4.47E-008, 
  1.80,   4.29E-008, 
  1.90,   4.25E-008, 
  2.00,   4.18E-008, 
  2.10,   4.28E-008, 
  2.20,   3.84E-008, 
  2.30,   3.45E-008, 
  2.40,   2.88E-008, 
  2.50,   2.07E-008, 
  2.60,   1.29E-008, 
  2.70,   1.08E-008, 
  2.80,   1.08E-008, 
  2.90,   1.21E-008, 
  3.00,   1.40E-008, 
  3.10,   1.72E-008, 
  3.20,   2.30E-008, 
  3.30,   3.32E-008, 
  3.40,   5.37E-008, 
  3.50,   1.03E-007, 
  3.60,   2.34E-007, 
  3.70,   9.08E-007, 
  3.80,   3.05E-006, 
  3.90,   3.76E-006, 
  4.00,   5.36E-006, 
  4.10,   5.80E-006, 
  4.20,   5.25E-006, 
  4.30,   4.30E-006, 
  4.40,   3.38E-006, 
  4.50,   5.68E-007, 
  4.60,   2.58E-008, 
  4.70,   7.99E-009, 
  4.80,   3.44E-009, 
  4.90,   1.64E-009, 
  5.00,   8.09E-010, 
  5.10,   3.18E-010, 
  5.20,   1.12E-010, 
  5.30,  -5.42E-011, 
  5.40,  -1.20E-010, 
  5.50,  -1.10E-010, 
  5.60,  -1.92E-010, 
  5.70,  -1.92E-010, 
  5.80,  -1.38E-010, 
  5.90,  -1.10E-010, 
  6.00,  -1.44E-010, 
  6.10,  -1.64E-010, 
  6.20,  -1.32E-010, 
  6.30,  -1.37E-010, 
  6.40,  -1.23E-010, 
  6.50,  -1.36E-010, 
  6.60,  -1.04E-010, 
  6.70,  -9.75E-011, 
  6.80,  -1.19E-010, 
