Nov 15, 2019  10:36:42 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.65E-009, 
  1.10,   2.75E-009, 
  1.20,   3.13E-009, 
  1.30,   1.01E-008, 
  1.40,   5.47E-008, 
  1.50,   9.51E-008, 
  1.60,   8.04E-008, 
  1.70,   7.22E-008, 
  1.80,   6.96E-008, 
  1.90,   7.11E-008, 
  2.00,   7.06E-008, 
  2.10,   7.04E-008, 
  2.20,   6.20E-008, 
  2.30,   5.79E-008, 
  2.40,   4.71E-008, 
  2.50,   3.17E-008, 
  2.60,   1.75E-008, 
  2.70,   1.44E-008, 
  2.80,   1.47E-008, 
  2.90,   1.66E-008, 
  3.00,   1.99E-008, 
  3.10,   2.50E-008, 
  3.20,   3.48E-008, 
  3.30,   5.25E-008, 
  3.40,   8.54E-008, 
  3.50,   1.72E-007, 
  3.60,   4.30E-007, 
  3.70,   1.84E-006, 
  3.80,   4.31E-006, 
  3.90,   5.22E-006, 
  4.00,   7.05E-006, 
  4.10,   7.17E-006, 
  4.20,   6.49E-006, 
  4.30,   5.44E-006, 
  4.40,   4.24E-006, 
  4.50,   8.69E-007, 
  4.60,   3.12E-008, 
  4.70,   9.08E-009, 
  4.80,   3.75E-009, 
  4.90,   1.68E-009, 
  5.00,   7.78E-010, 
  5.10,   3.25E-010, 
  5.20,   3.25E-011, 
  5.30,  -1.44E-010, 
  5.40,  -2.73E-010, 
  5.50,  -2.54E-010, 
  5.60,  -2.73E-010, 
  5.70,  -2.45E-010, 
  5.80,  -2.68E-010, 
  5.90,  -3.08E-010, 
  6.00,  -2.08E-010, 
  6.10,  -1.95E-010, 
  6.20,  -2.02E-010, 
  6.30,  -1.82E-010, 
  6.40,  -2.10E-010, 
  6.50,  -1.66E-010, 
  6.60,  -1.63E-010, 
  6.70,  -1.88E-010, 
  6.80,  -1.81E-010, 
