Nov 15, 2019  10:39:25 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.76E-009, 
  1.10,   2.84E-009, 
  1.20,   3.17E-009, 
  1.30,   8.42E-009, 
  1.40,   4.73E-008, 
  1.50,   8.38E-008, 
  1.60,   6.62E-008, 
  1.70,   5.75E-008, 
  1.80,   5.56E-008, 
  1.90,   5.57E-008, 
  2.00,   5.63E-008, 
  2.10,   5.70E-008, 
  2.20,   5.14E-008, 
  2.30,   4.64E-008, 
  2.40,   3.85E-008, 
  2.50,   2.77E-008, 
  2.60,   1.57E-008, 
  2.70,   1.25E-008, 
  2.80,   1.24E-008, 
  2.90,   1.37E-008, 
  3.00,   1.63E-008, 
  3.10,   1.99E-008, 
  3.20,   2.63E-008, 
  3.30,   3.87E-008, 
  3.40,   6.17E-008, 
  3.50,   1.19E-007, 
  3.60,   2.73E-007, 
  3.70,   1.04E-006, 
  3.80,   3.28E-006, 
  3.90,   4.13E-006, 
  4.00,   5.63E-006, 
  4.10,   6.52E-006, 
  4.20,   5.41E-006, 
  4.30,   4.86E-006, 
  4.40,   3.88E-006, 
  4.50,   1.04E-006, 
  4.60,   3.51E-008, 
  4.70,   9.50E-009, 
  4.80,   3.86E-009, 
  4.90,   1.67E-009, 
  5.00,   7.52E-010, 
  5.10,   3.27E-010, 
  5.20,   9.19E-011, 
  5.30,  -8.93E-011, 
  5.40,  -1.61E-010, 
  5.50,  -2.18E-010, 
  5.60,  -2.48E-010, 
  5.70,  -2.19E-010, 
  5.80,  -2.40E-010, 
  5.90,  -2.48E-010, 
  6.00,  -2.14E-010, 
  6.10,  -2.14E-010, 
  6.20,  -1.96E-010, 
  6.30,  -1.88E-010, 
  6.40,  -1.71E-010, 
  6.50,  -1.60E-010, 
  6.60,  -1.76E-010, 
  6.70,  -1.64E-010, 
  6.80,  -1.77E-010, 
