Nov 15, 2019  10:43:30 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.55E-009, 
  1.10,   2.68E-009, 
  1.20,   3.10E-009, 
  1.30,   8.75E-009, 
  1.40,   4.38E-008, 
  1.50,   7.42E-008, 
  1.60,   5.79E-008, 
  1.70,   4.96E-008, 
  1.80,   4.80E-008, 
  1.90,   4.81E-008, 
  2.00,   4.78E-008, 
  2.10,   4.85E-008, 
  2.20,   4.41E-008, 
  2.30,   3.94E-008, 
  2.40,   3.30E-008, 
  2.50,   2.42E-008, 
  2.60,   1.44E-008, 
  2.70,   1.14E-008, 
  2.80,   1.13E-008, 
  2.90,   1.24E-008, 
  3.00,   1.48E-008, 
  3.10,   1.80E-008, 
  3.20,   2.39E-008, 
  3.30,   3.47E-008, 
  3.40,   5.48E-008, 
  3.50,   1.05E-007, 
  3.60,   2.37E-007, 
  3.70,   8.66E-007, 
  3.80,   3.08E-006, 
  3.90,   3.90E-006, 
  4.00,   5.37E-006, 
  4.10,   6.23E-006, 
  4.20,   5.30E-006, 
  4.30,   4.62E-006, 
  4.40,   3.69E-006, 
  4.50,   8.89E-007, 
  4.60,   3.22E-008, 
  4.70,   9.01E-009, 
  4.80,   3.74E-009, 
  4.90,   1.69E-009, 
  5.00,   8.17E-010, 
  5.10,   3.81E-010, 
  5.20,   6.54E-011, 
  5.30,  -2.64E-011, 
  5.40,  -8.41E-011, 
  5.50,  -1.19E-010, 
  5.60,  -1.72E-010, 
  5.70,  -2.00E-010, 
  5.80,  -1.54E-010, 
  5.90,  -1.31E-010, 
  6.00,  -1.50E-010, 
  6.10,  -1.98E-010, 
  6.20,  -1.75E-010, 
  6.30,  -1.77E-010, 
  6.40,  -1.50E-010, 
  6.50,  -1.38E-010, 
  6.60,  -1.96E-010, 
  6.70,  -2.01E-010, 
  6.80,  -1.67E-010, 
