Nov 22, 2019  10:50:51 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.42E-009, 
  1.10,   1.57E-009, 
  1.20,   1.76E-009, 
  1.30,   1.23E-008, 
  1.40,   6.08E-008, 
  1.50,   5.40E-008, 
  1.60,   3.02E-008, 
  1.70,   2.85E-008, 
  1.80,   3.25E-008, 
  1.90,   3.57E-008, 
  2.00,   4.04E-008, 
  2.10,   3.85E-008, 
  2.20,   3.53E-008, 
  2.30,   3.21E-008, 
  2.40,   2.61E-008, 
  2.50,   1.56E-008, 
  2.60,   6.87E-009, 
  2.70,   3.87E-009, 
  2.80,   2.67E-009, 
  2.90,   2.37E-009, 
  3.00,   2.35E-009, 
  3.10,   2.62E-009, 
  3.20,   3.31E-009, 
  3.30,   4.97E-009, 
  3.40,   7.70E-009, 
  3.50,   1.44E-008, 
  3.60,   4.07E-008, 
  3.70,   2.54E-007, 
  3.80,   5.90E-007, 
  3.90,   8.90E-007, 
  4.00,   1.06E-006, 
  4.10,   1.10E-006, 
  4.20,   9.46E-007, 
  4.30,   8.60E-007, 
  4.40,   6.07E-007, 
  4.50,   1.11E-007, 
  4.60,   1.16E-008, 
  4.70,   4.25E-009, 
  4.80,   1.75E-009, 
  4.90,   7.93E-010, 
  5.00,   3.68E-010, 
  5.10,   8.06E-011, 
  5.20,  -2.64E-011, 
  5.30,  -9.71E-011, 
  5.40,  -1.46E-010, 
  5.50,  -2.03E-010, 
  5.60,  -2.44E-010, 
  5.70,  -2.86E-010, 
  5.80,  -2.88E-010, 
  5.90,  -2.73E-010, 
  6.00,  -2.37E-010, 
  6.10,  -2.64E-010, 
  6.20,  -2.28E-010, 
  6.30,  -2.31E-010, 
  6.40,  -2.28E-010, 
  6.50,  -2.01E-010, 
  6.60,  -1.50E-010, 
  6.70,  -1.94E-010, 
  6.80,  -2.32E-010, 
