Nov 22, 2019  10:46:47 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.55E-009, 
  1.10,   1.54E-009, 
  1.20,   1.75E-009, 
  1.30,   1.29E-008, 
  1.40,   6.17E-008, 
  1.50,   5.45E-008, 
  1.60,   3.21E-008, 
  1.70,   3.14E-008, 
  1.80,   3.60E-008, 
  1.90,   3.95E-008, 
  2.00,   4.43E-008, 
  2.10,   4.15E-008, 
  2.20,   3.80E-008, 
  2.30,   3.47E-008, 
  2.40,   2.80E-008, 
  2.50,   1.64E-008, 
  2.60,   7.05E-009, 
  2.70,   4.05E-009, 
  2.80,   2.87E-009, 
  2.90,   2.54E-009, 
  3.00,   2.65E-009, 
  3.10,   2.97E-009, 
  3.20,   3.72E-009, 
  3.30,   5.34E-009, 
  3.40,   8.28E-009, 
  3.50,   1.58E-008, 
  3.60,   4.78E-008, 
  3.70,   2.97E-007, 
  3.80,   6.17E-007, 
  3.90,   9.41E-007, 
  4.00,   1.08E-006, 
  4.10,   1.11E-006, 
  4.20,   9.67E-007, 
  4.30,   8.70E-007, 
  4.40,   6.11E-007, 
  4.50,   1.05E-007, 
  4.60,   1.12E-008, 
  4.70,   4.01E-009, 
  4.80,   1.66E-009, 
  4.90,   7.14E-010, 
  5.00,   2.30E-010, 
  5.10,  -7.11E-011, 
  5.20,  -1.79E-010, 
  5.30,  -1.40E-010, 
  5.40,  -2.44E-010, 
  5.50,  -2.49E-010, 
  5.60,  -2.93E-010, 
  5.70,  -3.04E-010, 
  5.80,  -2.21E-010, 
  5.90,  -2.36E-010, 
  6.00,  -2.86E-010, 
  6.10,  -2.27E-010, 
  6.20,  -1.71E-010, 
  6.30,  -1.06E-010, 
  6.40,  -1.69E-010, 
  6.50,  -2.47E-010, 
  6.60,  -2.17E-010, 
  6.70,  -2.22E-010, 
  6.80,  -1.79E-010, 
