Nov 15, 2019  06:30:23 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   3.15E-009, 
  1.10,   3.32E-009, 
  1.20,   3.82E-009, 
  1.30,   1.28E-008, 
  1.40,   7.58E-008, 
  1.50,   1.13E-007, 
  1.60,   8.37E-008, 
  1.70,   7.25E-008, 
  1.80,   6.97E-008, 
  1.90,   6.98E-008, 
  2.00,   6.93E-008, 
  2.10,   7.01E-008, 
  2.20,   6.20E-008, 
  2.30,   5.72E-008, 
  2.40,   4.75E-008, 
  2.50,   3.34E-008, 
  2.60,   1.96E-008, 
  2.70,   1.69E-008, 
  2.80,   1.77E-008, 
  2.90,   2.02E-008, 
  3.00,   2.39E-008, 
  3.10,   2.98E-008, 
  3.20,   4.14E-008, 
  3.30,   6.06E-008, 
  3.40,   9.71E-008, 
  3.50,   1.89E-007, 
  3.60,   4.42E-007, 
  3.70,   1.75E-006, 
  3.80,   4.69E-006, 
  3.90,   5.80E-006, 
  4.00,   8.16E-006, 
  4.10,   8.82E-006, 
  4.20,   7.81E-006, 
  4.30,   6.59E-006, 
  4.40,   5.22E-006, 
  4.50,   1.08E-006, 
  4.60,   3.62E-008, 
  4.70,   1.01E-008, 
  4.80,   4.21E-009, 
  4.90,   1.87E-009, 
  5.00,   8.66E-010, 
  5.10,   4.09E-010, 
  5.20,   1.23E-010, 
  5.30,  -4.03E-011, 
  5.40,  -1.07E-010, 
  5.50,  -1.55E-010, 
  5.60,  -1.57E-010, 
  5.70,  -1.88E-010, 
  5.80,  -2.18E-010, 
  5.90,  -2.85E-010, 
  6.00,  -3.30E-010, 
  6.10,  -3.05E-010, 
  6.20,  -2.82E-010, 
  6.30,  -2.74E-010, 
  6.40,  -2.38E-010, 
  6.50,  -1.96E-010, 
  6.60,  -2.26E-010, 
  6.70,  -2.10E-010, 
  6.80,  -1.34E-010, 
