Nov 15, 2019  06:34:28 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.66E-009, 
  1.10,   3.11E-009, 
  1.20,   3.67E-009, 
  1.30,   1.33E-008, 
  1.40,   7.59E-008, 
  1.50,   1.07E-007, 
  1.60,   7.62E-008, 
  1.70,   6.55E-008, 
  1.80,   6.41E-008, 
  1.90,   6.48E-008, 
  2.00,   6.41E-008, 
  2.10,   6.61E-008, 
  2.20,   5.95E-008, 
  2.30,   5.45E-008, 
  2.40,   4.54E-008, 
  2.50,   3.18E-008, 
  2.60,   1.88E-008, 
  2.70,   1.59E-008, 
  2.80,   1.64E-008, 
  2.90,   1.86E-008, 
  3.00,   2.21E-008, 
  3.10,   2.72E-008, 
  3.20,   3.75E-008, 
  3.30,   5.41E-008, 
  3.40,   8.51E-008, 
  3.50,   1.61E-007, 
  3.60,   3.54E-007, 
  3.70,   1.29E-006, 
  3.80,   4.31E-006, 
  3.90,   5.46E-006, 
  4.00,   7.80E-006, 
  4.10,   8.91E-006, 
  4.20,   7.85E-006, 
  4.30,   6.62E-006, 
  4.40,   5.30E-006, 
  4.50,   1.13E-006, 
  4.60,   3.74E-008, 
  4.70,   1.02E-008, 
  4.80,   4.20E-009, 
  4.90,   1.93E-009, 
  5.00,   9.09E-010, 
  5.10,   4.25E-010, 
  5.20,   1.17E-010, 
  5.30,  -4.33E-013, 
  5.40,  -8.80E-011, 
  5.50,  -1.40E-010, 
  5.60,  -1.43E-010, 
  5.70,  -1.99E-010, 
  5.80,  -2.66E-010, 
  5.90,  -2.73E-010, 
  6.00,  -1.68E-010, 
  6.10,  -1.04E-010, 
  6.20,  -9.62E-011, 
  6.30,  -9.84E-011, 
  6.40,  -1.46E-010, 
  6.50,  -1.29E-010, 
  6.60,  -9.36E-011, 
  6.70,  -1.13E-010, 
  6.80,  -1.52E-010, 
