Nov 15, 2019  06:37:11 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.27E-009, 
  1.10,   2.53E-009, 
  1.20,   3.34E-009, 
  1.30,   1.93E-008, 
  1.40,   7.59E-008, 
  1.50,   9.41E-008, 
  1.60,   7.55E-008, 
  1.70,   6.87E-008, 
  1.80,   6.72E-008, 
  1.90,   6.78E-008, 
  2.00,   6.57E-008, 
  2.10,   6.80E-008, 
  2.20,   5.88E-008, 
  2.30,   5.30E-008, 
  2.40,   4.39E-008, 
  2.50,   2.79E-008, 
  2.60,   1.90E-008, 
  2.70,   1.77E-008, 
  2.80,   1.91E-008, 
  2.90,   2.21E-008, 
  3.00,   2.61E-008, 
  3.10,   3.38E-008, 
  3.20,   4.72E-008, 
  3.30,   6.81E-008, 
  3.40,   1.14E-007, 
  3.50,   2.25E-007, 
  3.60,   5.19E-007, 
  3.70,   2.27E-006, 
  3.80,   5.49E-006, 
  3.90,   6.54E-006, 
  4.00,   1.01E-005, 
  4.10,   9.33E-006, 
  4.20,   9.32E-006, 
  4.30,   7.26E-006, 
  4.40,   4.56E-006, 
  4.50,   2.64E-007, 
  4.60,   2.42E-008, 
  4.70,   8.18E-009, 
  4.80,   3.69E-009, 
  4.90,   1.90E-009, 
  5.00,   1.02E-009, 
  5.10,   5.63E-010, 
  5.20,   3.21E-010, 
  5.30,   1.10E-010, 
  5.40,   1.13E-011, 
  5.50,  -3.16E-011, 
  5.60,  -5.59E-011, 
  5.70,  -8.15E-011, 
  5.80,  -1.31E-010, 
  5.90,  -1.12E-010, 
  6.00,  -8.49E-011, 
  6.10,  -6.89E-011, 
  6.20,  -4.07E-011, 
  6.30,  -7.37E-011, 
  6.40,  -1.17E-010, 
  6.50,  -7.32E-011, 
  6.60,  -6.24E-011, 
  6.70,  -4.03E-011, 
  6.80,  -5.20E-011, 
