Nov 15, 2019  06:38:33 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.60E-009, 
  1.10,   2.97E-009, 
  1.20,   3.83E-009, 
  1.30,   2.10E-008, 
  1.40,   8.55E-008, 
  1.50,   1.10E-007, 
  1.60,   8.58E-008, 
  1.70,   7.50E-008, 
  1.80,   7.27E-008, 
  1.90,   7.18E-008, 
  2.00,   6.88E-008, 
  2.10,   7.15E-008, 
  2.20,   6.21E-008, 
  2.30,   5.66E-008, 
  2.40,   4.76E-008, 
  2.50,   3.16E-008, 
  2.60,   2.14E-008, 
  2.70,   2.01E-008, 
  2.80,   2.20E-008, 
  2.90,   2.55E-008, 
  3.00,   3.04E-008, 
  3.10,   3.88E-008, 
  3.20,   5.39E-008, 
  3.30,   7.63E-008, 
  3.40,   1.25E-007, 
  3.50,   2.45E-007, 
  3.60,   5.46E-007, 
  3.70,   2.26E-006, 
  3.80,   6.10E-006, 
  3.90,   7.29E-006, 
  4.00,   1.13E-005, 
  4.10,   1.10E-005, 
  4.20,   1.08E-005, 
  4.30,   8.37E-006, 
  4.40,   5.74E-006, 
  4.50,   4.44E-007, 
  4.60,   2.90E-008, 
  4.70,   9.18E-009, 
  4.80,   4.03E-009, 
  4.90,   1.84E-009, 
  5.00,   9.90E-010, 
  5.10,   5.16E-010, 
  5.20,   1.85E-010, 
  5.30,   8.67E-012, 
  5.40,  -6.50E-012, 
  5.50,   1.95E-011, 
  5.60,  -2.17E-012, 
  5.70,  -5.85E-011, 
  5.80,  -7.63E-011, 
  5.90,  -7.93E-011, 
  6.00,  -1.21E-010, 
  6.10,  -1.52E-010, 
  6.20,  -1.48E-010, 
  6.30,  -1.18E-010, 
  6.40,  -1.23E-010, 
  6.50,  -1.35E-010, 
  6.60,  -1.27E-010, 
  6.70,  -7.28E-011, 
  6.80,  -3.90E-011, 
