Nov 16, 2019  12:20:54 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.68E-009, 
  1.10,   1.70E-009, 
  1.20,   1.99E-009, 
  1.30,   8.36E-009, 
  1.40,   3.32E-008, 
  1.50,   6.33E-008, 
  1.60,   5.88E-008, 
  1.70,   5.02E-008, 
  1.80,   4.47E-008, 
  1.90,   4.33E-008, 
  2.00,   4.15E-008, 
  2.10,   4.01E-008, 
  2.20,   3.47E-008, 
  2.30,   3.19E-008, 
  2.40,   2.67E-008, 
  2.50,   1.91E-008, 
  2.60,   1.36E-008, 
  2.70,   1.26E-008, 
  2.80,   1.33E-008, 
  2.90,   1.54E-008, 
  3.00,   1.86E-008, 
  3.10,   2.35E-008, 
  3.20,   3.30E-008, 
  3.30,   5.10E-008, 
  3.40,   8.68E-008, 
  3.50,   1.84E-007, 
  3.60,   5.23E-007, 
  3.70,   2.24E-006, 
  3.80,   4.02E-006, 
  3.90,   4.96E-006, 
  4.00,   6.70E-006, 
  4.10,   5.98E-006, 
  4.20,   5.86E-006, 
  4.30,   4.56E-006, 
  4.40,   3.15E-006, 
  4.50,   2.40E-007, 
  4.60,   1.99E-008, 
  4.70,   6.61E-009, 
  4.80,   2.74E-009, 
  4.90,   1.19E-009, 
  5.00,   5.14E-010, 
  5.10,   1.45E-010, 
  5.20,  -5.24E-011, 
  5.30,  -1.16E-010, 
  5.40,  -1.36E-010, 
  5.50,  -1.75E-010, 
  5.60,  -2.15E-010, 
  5.70,  -1.76E-010, 
  5.80,  -2.11E-010, 
  5.90,  -2.32E-010, 
  6.00,  -2.76E-010, 
  6.10,  -2.89E-010, 
  6.20,  -2.71E-010, 
  6.30,  -2.45E-010, 
  6.40,  -2.05E-010, 
  6.50,  -1.62E-010, 
  6.60,  -2.34E-010, 
  6.70,  -2.43E-010, 
  6.80,  -2.34E-010, 
