Nov 16, 2019  12:24:59 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.16E-009, 
  1.10,   2.31E-009, 
  1.20,   2.69E-009, 
  1.30,   6.62E-009, 
  1.40,   3.16E-008, 
  1.50,   6.70E-008, 
  1.60,   5.74E-008, 
  1.70,   4.67E-008, 
  1.80,   4.20E-008, 
  1.90,   3.87E-008, 
  2.00,   3.79E-008, 
  2.10,   3.62E-008, 
  2.20,   3.34E-008, 
  2.30,   3.03E-008, 
  2.40,   2.58E-008, 
  2.50,   2.02E-008, 
  2.60,   1.36E-008, 
  2.70,   1.14E-008, 
  2.80,   1.15E-008, 
  2.90,   1.27E-008, 
  3.00,   1.51E-008, 
  3.10,   1.88E-008, 
  3.20,   2.49E-008, 
  3.30,   3.71E-008, 
  3.40,   5.98E-008, 
  3.50,   1.13E-007, 
  3.60,   2.72E-007, 
  3.70,   1.06E-006, 
  3.80,   3.24E-006, 
  3.90,   4.20E-006, 
  4.00,   5.53E-006, 
  4.10,   6.36E-006, 
  4.20,   5.30E-006, 
  4.30,   4.86E-006, 
  4.40,   3.77E-006, 
  4.50,   9.87E-007, 
  4.60,   3.35E-008, 
  4.70,   9.13E-009, 
  4.80,   3.71E-009, 
  4.90,   1.68E-009, 
  5.00,   8.49E-010, 
  5.10,   3.23E-010, 
  5.20,   4.85E-011, 
  5.30,  -5.59E-011, 
  5.40,  -1.90E-010, 
  5.50,  -2.31E-010, 
  5.60,  -2.73E-010, 
  5.70,  -2.86E-010, 
  5.80,  -2.77E-010, 
  5.90,  -2.73E-010, 
  6.00,  -2.41E-010, 
  6.10,  -2.35E-010, 
  6.20,  -2.31E-010, 
  6.30,  -2.50E-010, 
  6.40,  -2.25E-010, 
  6.50,  -2.23E-010, 
  6.60,  -1.95E-010, 
  6.70,  -1.55E-010, 
  6.80,  -1.46E-010, 
