Nov 16, 2019  12:19:32 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.61E-009, 
  1.10,   1.73E-009, 
  1.20,   2.03E-009, 
  1.30,   9.32E-009, 
  1.40,   3.39E-008, 
  1.50,   6.33E-008, 
  1.60,   6.13E-008, 
  1.70,   5.29E-008, 
  1.80,   4.74E-008, 
  1.90,   4.67E-008, 
  2.00,   4.42E-008, 
  2.10,   4.27E-008, 
  2.20,   3.69E-008, 
  2.30,   3.35E-008, 
  2.40,   2.78E-008, 
  2.50,   1.92E-008, 
  2.60,   1.41E-008, 
  2.70,   1.33E-008, 
  2.80,   1.44E-008, 
  2.90,   1.68E-008, 
  3.00,   2.04E-008, 
  3.10,   2.61E-008, 
  3.20,   3.77E-008, 
  3.30,   5.89E-008, 
  3.40,   1.02E-007, 
  3.50,   2.26E-007, 
  3.60,   7.16E-007, 
  3.70,   2.76E-006, 
  3.80,   4.35E-006, 
  3.90,   5.37E-006, 
  4.00,   7.05E-006, 
  4.10,   5.88E-006, 
  4.20,   6.01E-006, 
  4.30,   4.61E-006, 
  4.40,   2.81E-006, 
  4.50,   1.44E-007, 
  4.60,   1.75E-008, 
  4.70,   6.23E-009, 
  4.80,   2.63E-009, 
  4.90,   1.27E-009, 
  5.00,   6.02E-010, 
  5.10,   2.70E-010, 
  5.20,   1.18E-010, 
  5.30,   1.78E-011, 
  5.40,  -2.86E-011, 
  5.50,  -1.45E-010, 
  5.60,  -1.81E-010, 
  5.70,  -2.05E-010, 
  5.80,  -1.43E-010, 
  5.90,  -1.57E-010, 
  6.00,  -2.26E-010, 
  6.10,  -2.11E-010, 
  6.20,  -1.87E-010, 
  6.30,  -1.68E-010, 
  6.40,  -1.24E-010, 
  6.50,  -1.12E-010, 
  6.60,  -1.04E-010, 
  6.70,  -3.94E-011, 
  6.80,  -6.89E-011, 
