Nov 16, 2019  12:22:15 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.89E-009, 
  1.10,   2.07E-009, 
  1.20,   2.30E-009, 
  1.30,   7.56E-009, 
  1.40,   3.24E-008, 
  1.50,   6.38E-008, 
  1.60,   5.77E-008, 
  1.70,   4.85E-008, 
  1.80,   4.34E-008, 
  1.90,   4.13E-008, 
  2.00,   3.95E-008, 
  2.10,   3.82E-008, 
  2.20,   3.38E-008, 
  2.30,   3.10E-008, 
  2.40,   2.61E-008, 
  2.50,   1.92E-008, 
  2.60,   1.33E-008, 
  2.70,   1.20E-008, 
  2.80,   1.24E-008, 
  2.90,   1.42E-008, 
  3.00,   1.72E-008, 
  3.10,   2.14E-008, 
  3.20,   2.96E-008, 
  3.30,   4.51E-008, 
  3.40,   7.47E-008, 
  3.50,   1.51E-007, 
  3.60,   3.94E-007, 
  3.70,   1.72E-006, 
  3.80,   3.69E-006, 
  3.90,   4.59E-006, 
  4.00,   6.25E-006, 
  4.10,   6.12E-006, 
  4.20,   5.65E-006, 
  4.30,   4.59E-006, 
  4.40,   3.45E-006, 
  4.50,   4.63E-007, 
  4.60,   2.36E-008, 
  4.70,   7.39E-009, 
  4.80,   3.02E-009, 
  4.90,   1.40E-009, 
  5.00,   6.67E-010, 
  5.10,   2.66E-010, 
  5.20,   2.43E-011, 
  5.30,  -1.01E-010, 
  5.40,  -1.54E-010, 
  5.50,  -1.34E-010, 
  5.60,  -1.67E-010, 
  5.70,  -1.58E-010, 
  5.80,  -1.73E-010, 
  5.90,  -2.14E-010, 
  6.00,  -2.14E-010, 
  6.10,  -1.70E-010, 
  6.20,  -1.51E-010, 
  6.30,  -1.61E-010, 
  6.40,  -1.93E-010, 
  6.50,  -1.61E-010, 
  6.60,  -1.70E-010, 
  6.70,  -1.29E-010, 
  6.80,  -1.14E-010, 
