Nov 16, 2019  12:29:03 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.08E-009, 
  1.10,   2.20E-009, 
  1.20,   2.59E-009, 
  1.30,   7.23E-009, 
  1.40,   3.08E-008, 
  1.50,   6.15E-008, 
  1.60,   5.29E-008, 
  1.70,   4.36E-008, 
  1.80,   3.93E-008, 
  1.90,   3.68E-008, 
  2.00,   3.54E-008, 
  2.10,   3.45E-008, 
  2.20,   3.13E-008, 
  2.30,   2.84E-008, 
  2.40,   2.45E-008, 
  2.50,   1.89E-008, 
  2.60,   1.28E-008, 
  2.70,   1.08E-008, 
  2.80,   1.09E-008, 
  2.90,   1.22E-008, 
  3.00,   1.45E-008, 
  3.10,   1.77E-008, 
  3.20,   2.35E-008, 
  3.30,   3.47E-008, 
  3.40,   5.67E-008, 
  3.50,   1.08E-007, 
  3.60,   2.57E-007, 
  3.70,   1.01E-006, 
  3.80,   3.18E-006, 
  3.90,   4.06E-006, 
  4.00,   5.54E-006, 
  4.10,   6.20E-006, 
  4.20,   5.32E-006, 
  4.30,   4.64E-006, 
  4.40,   3.57E-006, 
  4.50,   7.62E-007, 
  4.60,   2.90E-008, 
  4.70,   8.50E-009, 
  4.80,   3.49E-009, 
  4.90,   1.60E-009, 
  5.00,   7.89E-010, 
  5.10,   3.77E-010, 
  5.20,   1.27E-010, 
  5.30,  -1.04E-011, 
  5.40,  -4.94E-011, 
  5.50,  -1.20E-010, 
  5.60,  -1.64E-010, 
  5.70,  -1.50E-010, 
  5.80,  -1.69E-010, 
  5.90,  -1.83E-010, 
  6.00,  -2.12E-010, 
  6.10,  -2.01E-010, 
  6.20,  -1.58E-010, 
  6.30,  -1.27E-010, 
  6.40,  -1.59E-010, 
  6.50,  -1.50E-010, 
  6.60,  -1.30E-010, 
  6.70,  -1.37E-010, 
  6.80,  -1.54E-010, 
