Nov 16, 2019  03:46:03 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.76E-009, 
  1.10,   1.86E-009, 
  1.20,   2.09E-009, 
  1.30,   8.04E-009, 
  1.40,   3.20E-008, 
  1.50,   6.10E-008, 
  1.60,   5.66E-008, 
  1.70,   4.82E-008, 
  1.80,   4.26E-008, 
  1.90,   4.10E-008, 
  2.00,   3.96E-008, 
  2.10,   3.79E-008, 
  2.20,   3.33E-008, 
  2.30,   3.07E-008, 
  2.40,   2.56E-008, 
  2.50,   1.82E-008, 
  2.60,   1.31E-008, 
  2.70,   1.20E-008, 
  2.80,   1.28E-008, 
  2.90,   1.49E-008, 
  3.00,   1.82E-008, 
  3.10,   2.28E-008, 
  3.20,   3.19E-008, 
  3.30,   5.03E-008, 
  3.40,   8.56E-008, 
  3.50,   1.81E-007, 
  3.60,   5.24E-007, 
  3.70,   2.19E-006, 
  3.80,   3.85E-006, 
  3.90,   4.86E-006, 
  4.00,   6.72E-006, 
  4.10,   5.95E-006, 
  4.20,   5.88E-006, 
  4.30,   4.56E-006, 
  4.40,   2.91E-006, 
  4.50,   1.72E-007, 
  4.60,   1.80E-008, 
  4.70,   6.33E-009, 
  4.80,   2.60E-009, 
  4.90,   1.17E-009, 
  5.00,   5.42E-010, 
  5.10,   1.78E-010, 
  5.20,   4.77E-012, 
  5.30,  -9.97E-011, 
  5.40,  -1.85E-010, 
  5.50,  -2.44E-010, 
  5.60,  -2.37E-010, 
  5.70,  -1.99E-010, 
  5.80,  -2.34E-010, 
  5.90,  -1.95E-010, 
  6.00,  -1.52E-010, 
  6.10,  -1.66E-010, 
  6.20,  -1.53E-010, 
  6.30,  -1.46E-010, 
  6.40,  -1.30E-010, 
  6.50,  -9.71E-011, 
  6.60,  -1.31E-010, 
  6.70,  -1.41E-010, 
  6.80,  -1.48E-010, 
