Nov 16, 2019  03:55:34 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.15E-009, 
  1.10,   2.27E-009, 
  1.20,   2.58E-009, 
  1.30,   6.60E-009, 
  1.40,   3.01E-008, 
  1.50,   6.13E-008, 
  1.60,   5.19E-008, 
  1.70,   4.15E-008, 
  1.80,   3.69E-008, 
  1.90,   3.43E-008, 
  2.00,   3.36E-008, 
  2.10,   3.28E-008, 
  2.20,   3.03E-008, 
  2.30,   2.76E-008, 
  2.40,   2.38E-008, 
  2.50,   1.84E-008, 
  2.60,   1.24E-008, 
  2.70,   1.06E-008, 
  2.80,   1.05E-008, 
  2.90,   1.16E-008, 
  3.00,   1.37E-008, 
  3.10,   1.70E-008, 
  3.20,   2.24E-008, 
  3.30,   3.31E-008, 
  3.40,   5.35E-008, 
  3.50,   9.98E-008, 
  3.60,   2.38E-007, 
  3.70,   8.88E-007, 
  3.80,   2.85E-006, 
  3.90,   3.76E-006, 
  4.00,   5.24E-006, 
  4.10,   6.11E-006, 
  4.20,   5.19E-006, 
  4.30,   4.58E-006, 
  4.40,   3.53E-006, 
  4.50,   7.28E-007, 
  4.60,   2.81E-008, 
  4.70,   8.22E-009, 
  4.80,   3.43E-009, 
  4.90,   1.59E-009, 
  5.00,   7.48E-010, 
  5.10,   2.99E-010, 
  5.20,  -1.78E-011, 
  5.30,  -1.44E-010, 
  5.40,  -1.80E-010, 
  5.50,  -2.04E-010, 
  5.60,  -2.25E-010, 
  5.70,  -2.93E-010, 
  5.80,  -3.38E-010, 
  5.90,  -2.61E-010, 
  6.00,  -2.44E-010, 
  6.10,  -1.96E-010, 
  6.20,  -1.81E-010, 
  6.30,  -1.71E-010, 
  6.40,  -1.75E-010, 
  6.50,  -1.40E-010, 
  6.60,  -8.45E-011, 
  6.70,  -7.89E-011, 
  6.80,  -7.37E-011, 
