Nov 16, 2019  03:47:24 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.87E-009, 
  1.10,   1.97E-009, 
  1.20,   2.25E-009, 
  1.30,   7.38E-009, 
  1.40,   3.20E-008, 
  1.50,   6.25E-008, 
  1.60,   5.57E-008, 
  1.70,   4.66E-008, 
  1.80,   4.14E-008, 
  1.90,   3.93E-008, 
  2.00,   3.80E-008, 
  2.10,   3.65E-008, 
  2.20,   3.25E-008, 
  2.30,   2.99E-008, 
  2.40,   2.52E-008, 
  2.50,   1.84E-008, 
  2.60,   1.29E-008, 
  2.70,   1.17E-008, 
  2.80,   1.20E-008, 
  2.90,   1.37E-008, 
  3.00,   1.65E-008, 
  3.10,   2.07E-008, 
  3.20,   2.82E-008, 
  3.30,   4.34E-008, 
  3.40,   7.25E-008, 
  3.50,   1.48E-007, 
  3.60,   3.92E-007, 
  3.70,   1.69E-006, 
  3.80,   3.52E-006, 
  3.90,   4.44E-006, 
  4.00,   6.18E-006, 
  4.10,   6.00E-006, 
  4.20,   5.61E-006, 
  4.30,   4.52E-006, 
  4.40,   3.27E-006, 
  4.50,   3.28E-007, 
  4.60,   2.11E-008, 
  4.70,   6.90E-009, 
  4.80,   2.91E-009, 
  4.90,   1.40E-009, 
  5.00,   6.45E-010, 
  5.10,   2.42E-010, 
  5.20,   4.42E-011, 
  5.30,  -8.02E-011, 
  5.40,  -1.77E-010, 
  5.50,  -2.06E-010, 
  5.60,  -2.08E-010, 
  5.70,  -2.55E-010, 
  5.80,  -2.08E-010, 
  5.90,  -1.43E-010, 
  6.00,  -1.00E-010, 
  6.10,  -1.33E-010, 
  6.20,  -1.69E-010, 
  6.30,  -1.75E-010, 
  6.40,  -1.41E-010, 
  6.50,  -1.47E-010, 
  6.60,  -1.34E-010, 
  6.70,  -1.07E-010, 
  6.80,  -6.54E-011, 
