Nov 16, 2019  03:51:29 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.04E-009, 
  1.10,   2.21E-009, 
  1.20,   2.50E-009, 
  1.30,   6.70E-009, 
  1.40,   3.04E-008, 
  1.50,   6.17E-008, 
  1.60,   5.30E-008, 
  1.70,   4.31E-008, 
  1.80,   3.88E-008, 
  1.90,   3.63E-008, 
  2.00,   3.53E-008, 
  2.10,   3.42E-008, 
  2.20,   3.12E-008, 
  2.30,   2.83E-008, 
  2.40,   2.42E-008, 
  2.50,   1.86E-008, 
  2.60,   1.25E-008, 
  2.70,   1.09E-008, 
  2.80,   1.10E-008, 
  2.90,   1.22E-008, 
  3.00,   1.46E-008, 
  3.10,   1.81E-008, 
  3.20,   2.40E-008, 
  3.30,   3.60E-008, 
  3.40,   5.86E-008, 
  3.50,   1.13E-007, 
  3.60,   2.76E-007, 
  3.70,   1.10E-006, 
  3.80,   3.08E-006, 
  3.90,   3.98E-006, 
  4.00,   5.53E-006, 
  4.10,   6.15E-006, 
  4.20,   5.33E-006, 
  4.30,   4.61E-006, 
  4.40,   3.54E-006, 
  4.50,   6.45E-007, 
  4.60,   2.67E-008, 
  4.70,   7.99E-009, 
  4.80,   3.30E-009, 
  4.90,   1.50E-009, 
  5.00,   6.60E-010, 
  5.10,   2.42E-010, 
  5.20,   7.15E-011, 
  5.30,  -7.97E-011, 
  5.40,  -1.67E-010, 
  5.50,  -2.21E-010, 
  5.60,  -1.92E-010, 
  5.70,  -1.82E-010, 
  5.80,  -1.94E-010, 
  5.90,  -2.37E-010, 
  6.00,  -2.05E-010, 
  6.10,  -1.82E-010, 
  6.20,  -1.84E-010, 
  6.30,  -1.89E-010, 
  6.40,  -2.08E-010, 
  6.50,  -1.69E-010, 
  6.60,  -2.00E-010, 
  6.70,  -2.01E-010, 
  6.80,  -1.46E-010, 
