Nov 18, 2019  10:08:24 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.81E-009, 
  1.10,   1.86E-009, 
  1.20,   2.13E-009, 
  1.30,   1.41E-008, 
  1.40,   7.40E-008, 
  1.50,   6.92E-008, 
  1.60,   4.21E-008, 
  1.70,   4.22E-008, 
  1.80,   4.85E-008, 
  1.90,   5.38E-008, 
  2.00,   6.04E-008, 
  2.10,   5.71E-008, 
  2.20,   5.15E-008, 
  2.30,   4.73E-008, 
  2.40,   3.78E-008, 
  2.50,   2.20E-008, 
  2.60,   8.98E-009, 
  2.70,   5.33E-009, 
  2.80,   3.85E-009, 
  2.90,   3.38E-009, 
  3.00,   3.64E-009, 
  3.10,   4.51E-009, 
  3.20,   5.60E-009, 
  3.30,   7.81E-009, 
  3.40,   1.26E-008, 
  3.50,   2.43E-008, 
  3.60,   7.35E-008, 
  3.70,   3.89E-007, 
  3.80,   8.55E-007, 
  3.90,   1.29E-006, 
  4.00,   1.54E-006, 
  4.10,   1.64E-006, 
  4.20,   1.37E-006, 
  4.30,   1.25E-006, 
  4.40,   8.91E-007, 
  4.50,   1.75E-007, 
  4.60,   1.38E-008, 
  4.70,   4.78E-009, 
  4.80,   1.97E-009, 
  4.90,   9.25E-010, 
  5.00,   4.38E-010, 
  5.10,   1.21E-010, 
  5.20,   4.20E-011, 
  5.30,  -5.63E-011, 
  5.40,  -1.37E-010, 
  5.50,  -1.51E-010, 
  5.60,  -1.75E-010, 
  5.70,  -1.70E-010, 
  5.80,  -1.98E-010, 
  5.90,  -1.99E-010, 
  6.00,  -2.03E-010, 
  6.10,  -1.89E-010, 
  6.20,  -1.82E-010, 
  6.30,  -1.76E-010, 
  6.40,  -1.72E-010, 
  6.50,  -1.46E-010, 
  6.60,  -1.62E-010, 
  6.70,  -1.91E-010, 
  6.80,  -1.69E-010, 
