Nov 18, 2019  10:09:45 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.87E-009, 
  1.10,   1.99E-009, 
  1.20,   2.30E-009, 
  1.30,   1.11E-008, 
  1.40,   7.32E-008, 
  1.50,   7.53E-008, 
  1.60,   4.07E-008, 
  1.70,   3.79E-008, 
  1.80,   4.41E-008, 
  1.90,   4.93E-008, 
  2.00,   5.65E-008, 
  2.10,   5.47E-008, 
  2.20,   5.00E-008, 
  2.30,   4.47E-008, 
  2.40,   3.70E-008, 
  2.50,   2.34E-008, 
  2.60,   9.52E-009, 
  2.70,   5.47E-009, 
  2.80,   4.01E-009, 
  2.90,   3.35E-009, 
  3.00,   3.57E-009, 
  3.10,   4.22E-009, 
  3.20,   5.19E-009, 
  3.30,   7.05E-009, 
  3.40,   1.11E-008, 
  3.50,   2.04E-008, 
  3.60,   5.53E-008, 
  3.70,   2.80E-007, 
  3.80,   7.67E-007, 
  3.90,   1.18E-006, 
  4.00,   1.46E-006, 
  4.10,   1.63E-006, 
  4.20,   1.32E-006, 
  4.30,   1.28E-006, 
  4.40,   9.25E-007, 
  4.50,   2.45E-007, 
  4.60,   1.64E-008, 
  4.70,   5.35E-009, 
  4.80,   2.20E-009, 
  4.90,   1.01E-009, 
  5.00,   4.12E-010, 
  5.10,   1.21E-011, 
  5.20,  -1.33E-010, 
  5.30,  -1.84E-010, 
  5.40,  -2.33E-010, 
  5.50,  -2.21E-010, 
  5.60,  -2.56E-010, 
  5.70,  -2.40E-010, 
  5.80,  -2.40E-010, 
  5.90,  -2.38E-010, 
  6.00,  -2.31E-010, 
  6.10,  -2.20E-010, 
  6.20,  -1.85E-010, 
  6.30,  -1.95E-010, 
  6.40,  -1.69E-010, 
  6.50,  -1.69E-010, 
  6.60,  -1.26E-010, 
  6.70,  -1.83E-010, 
  6.80,  -1.99E-010, 
