Nov 18, 2019  10:13:50 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.89E-009, 
  1.10,   2.00E-009, 
  1.20,   2.27E-009, 
  1.30,   8.47E-009, 
  1.40,   6.96E-008, 
  1.50,   7.92E-008, 
  1.60,   3.88E-008, 
  1.70,   3.20E-008, 
  1.80,   3.71E-008, 
  1.90,   4.21E-008, 
  2.00,   4.92E-008, 
  2.10,   4.94E-008, 
  2.20,   4.66E-008, 
  2.30,   4.07E-008, 
  2.40,   3.52E-008, 
  2.50,   2.41E-008, 
  2.60,   1.02E-008, 
  2.70,   5.48E-009, 
  2.80,   3.79E-009, 
  2.90,   3.10E-009, 
  3.00,   3.21E-009, 
  3.10,   3.54E-009, 
  3.20,   4.51E-009, 
  3.30,   5.98E-009, 
  3.40,   8.95E-009, 
  3.50,   1.58E-008, 
  3.60,   3.86E-008, 
  3.70,   1.72E-007, 
  3.80,   6.37E-007, 
  3.90,   1.01E-006, 
  4.00,   1.31E-006, 
  4.10,   1.55E-006, 
  4.20,   1.24E-006, 
  4.30,   1.25E-006, 
  4.40,   9.27E-007, 
  4.50,   2.98E-007, 
  4.60,   1.96E-008, 
  4.70,   5.89E-009, 
  4.80,   2.28E-009, 
  4.90,   9.88E-010, 
  5.00,   3.90E-010, 
  5.10,   6.07E-011, 
  5.20,  -1.40E-010, 
  5.30,  -2.33E-010, 
  5.40,  -3.05E-010, 
  5.50,  -3.57E-010, 
  5.60,  -3.71E-010, 
  5.70,  -3.41E-010, 
  5.80,  -3.09E-010, 
  5.90,  -2.87E-010, 
  6.00,  -3.11E-010, 
  6.10,  -3.34E-010, 
  6.20,  -3.32E-010, 
  6.30,  -3.28E-010, 
  6.40,  -3.23E-010, 
  6.50,  -2.28E-010, 
  6.60,  -2.65E-010, 
  6.70,  -2.53E-010, 
  6.80,  -2.86E-010, 
