Nov 18, 2019  10:11:07 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.99E-009, 
  1.10,   2.10E-009, 
  1.20,   2.39E-009, 
  1.30,   8.77E-009, 
  1.40,   7.15E-008, 
  1.50,   8.11E-008, 
  1.60,   4.10E-008, 
  1.70,   3.51E-008, 
  1.80,   4.07E-008, 
  1.90,   4.59E-008, 
  2.00,   5.33E-008, 
  2.10,   5.24E-008, 
  2.20,   4.89E-008, 
  2.30,   4.30E-008, 
  2.40,   3.69E-008, 
  2.50,   2.49E-008, 
  2.60,   1.03E-008, 
  2.70,   5.55E-009, 
  2.80,   3.85E-009, 
  2.90,   3.24E-009, 
  3.00,   3.35E-009, 
  3.10,   3.80E-009, 
  3.20,   4.85E-009, 
  3.30,   6.41E-009, 
  3.40,   9.75E-009, 
  3.50,   1.73E-008, 
  3.60,   4.35E-008, 
  3.70,   2.03E-007, 
  3.80,   6.80E-007, 
  3.90,   1.07E-006, 
  4.00,   1.38E-006, 
  4.10,   1.60E-006, 
  4.20,   1.29E-006, 
  4.30,   1.30E-006, 
  4.40,   9.55E-007, 
  4.50,   3.05E-007, 
  4.60,   1.98E-008, 
  4.70,   6.06E-009, 
  4.80,   2.37E-009, 
  4.90,   1.06E-009, 
  5.00,   4.84E-010, 
  5.10,   1.23E-010, 
  5.20,  -4.64E-011, 
  5.30,  -1.73E-010, 
  5.40,  -2.12E-010, 
  5.50,  -2.19E-010, 
  5.60,  -2.17E-010, 
  5.70,  -2.26E-010, 
  5.80,  -2.42E-010, 
  5.90,  -2.62E-010, 
  6.00,  -2.41E-010, 
  6.10,  -2.56E-010, 
  6.20,  -2.40E-010, 
  6.30,  -2.35E-010, 
  6.40,  -2.98E-010, 
  6.50,  -3.01E-010, 
  6.60,  -2.18E-010, 
  6.70,  -2.00E-010, 
  6.80,  -1.85E-010, 
