Nov 18, 2019  10:16:33 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.90E-009, 
  1.10,   2.04E-009, 
  1.20,   2.19E-009, 
  1.30,   9.42E-009, 
  1.40,   7.02E-008, 
  1.50,   7.58E-008, 
  1.60,   3.67E-008, 
  1.70,   3.12E-008, 
  1.80,   3.61E-008, 
  1.90,   4.08E-008, 
  2.00,   4.76E-008, 
  2.10,   4.79E-008, 
  2.20,   4.53E-008, 
  2.30,   3.97E-008, 
  2.40,   3.38E-008, 
  2.50,   2.28E-008, 
  2.60,   9.59E-009, 
  2.70,   5.28E-009, 
  2.80,   3.60E-009, 
  2.90,   3.06E-009, 
  3.00,   3.11E-009, 
  3.10,   3.46E-009, 
  3.20,   4.49E-009, 
  3.30,   5.88E-009, 
  3.40,   8.77E-009, 
  3.50,   1.54E-008, 
  3.60,   3.83E-008, 
  3.70,   1.73E-007, 
  3.80,   6.42E-007, 
  3.90,   1.01E-006, 
  4.00,   1.30E-006, 
  4.10,   1.55E-006, 
  4.20,   1.23E-006, 
  4.30,   1.23E-006, 
  4.40,   9.04E-007, 
  4.50,   2.70E-007, 
  4.60,   1.83E-008, 
  4.70,   5.84E-009, 
  4.80,   2.28E-009, 
  4.90,   1.07E-009, 
  5.00,   4.75E-010, 
  5.10,   1.75E-010, 
  5.20,  -5.33E-011, 
  5.30,  -1.88E-010, 
  5.40,  -2.37E-010, 
  5.50,  -2.97E-010, 
  5.60,  -3.28E-010, 
  5.70,  -3.34E-010, 
  5.80,  -3.76E-010, 
  5.90,  -3.27E-010, 
  6.00,  -2.89E-010, 
  6.10,  -2.95E-010, 
  6.20,  -2.31E-010, 
  6.30,  -2.29E-010, 
  6.40,  -2.75E-010, 
  6.50,  -2.52E-010, 
  6.60,  -2.24E-010, 
  6.70,  -1.79E-010, 
  6.80,  -1.22E-010, 
