Nov 17, 2019  11:19:45 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.11E-009, 
  1.10,   2.23E-009, 
  1.20,   2.53E-009, 
  1.30,   1.01E-008, 
  1.40,   8.20E-008, 
  1.50,   8.98E-008, 
  1.60,   4.55E-008, 
  1.70,   4.01E-008, 
  1.80,   4.67E-008, 
  1.90,   5.15E-008, 
  2.00,   5.92E-008, 
  2.10,   5.77E-008, 
  2.20,   5.47E-008, 
  2.30,   4.81E-008, 
  2.40,   4.04E-008, 
  2.50,   2.66E-008, 
  2.60,   1.09E-008, 
  2.70,   6.06E-009, 
  2.80,   4.43E-009, 
  2.90,   3.69E-009, 
  3.00,   4.06E-009, 
  3.10,   4.74E-009, 
  3.20,   5.60E-009, 
  3.30,   7.61E-009, 
  3.40,   1.21E-008, 
  3.50,   2.19E-008, 
  3.60,   5.77E-008, 
  3.70,   2.63E-007, 
  3.80,   8.88E-007, 
  3.90,   1.37E-006, 
  4.00,   1.75E-006, 
  4.10,   2.05E-006, 
  4.20,   1.66E-006, 
  4.30,   1.66E-006, 
  4.40,   1.19E-006, 
  4.50,   3.68E-007, 
  4.60,   2.10E-008, 
  4.70,   6.25E-009, 
  4.80,   2.47E-009, 
  4.90,   1.16E-009, 
  5.00,   5.28E-010, 
  5.10,   1.90E-010, 
  5.20,  -2.17E-012, 
  5.30,  -1.20E-010, 
  5.40,  -1.20E-010, 
  5.50,  -1.15E-010, 
  5.60,  -1.94E-010, 
  5.70,  -2.45E-010, 
  5.80,  -2.12E-010, 
  5.90,  -2.15E-010, 
  6.00,  -1.94E-010, 
  6.10,  -1.88E-010, 
  6.20,  -1.37E-010, 
  6.30,  -1.43E-010, 
  6.40,  -2.24E-010, 
  6.50,  -2.25E-010, 
  6.60,  -2.25E-010, 
  6.70,  -2.16E-010, 
  6.80,  -2.17E-010, 
