Nov 17, 2019  11:17:02 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.87E-009, 
  1.10,   2.00E-009, 
  1.20,   2.29E-009, 
  1.30,   1.53E-008, 
  1.40,   8.28E-008, 
  1.50,   7.70E-008, 
  1.60,   4.66E-008, 
  1.70,   4.73E-008, 
  1.80,   5.41E-008, 
  1.90,   5.88E-008, 
  2.00,   6.52E-008, 
  2.10,   6.17E-008, 
  2.20,   5.65E-008, 
  2.30,   5.18E-008, 
  2.40,   4.06E-008, 
  2.50,   2.35E-008, 
  2.60,   9.55E-009, 
  2.70,   5.65E-009, 
  2.80,   4.40E-009, 
  2.90,   3.92E-009, 
  3.00,   4.36E-009, 
  3.10,   5.21E-009, 
  3.20,   6.48E-009, 
  3.30,   9.19E-009, 
  3.40,   1.53E-008, 
  3.50,   2.99E-008, 
  3.60,   9.04E-008, 
  3.70,   4.69E-007, 
  3.80,   1.08E-006, 
  3.90,   1.62E-006, 
  4.00,   1.92E-006, 
  4.10,   2.06E-006, 
  4.20,   1.74E-006, 
  4.30,   1.58E-006, 
  4.40,   1.11E-006, 
  4.50,   2.24E-007, 
  4.60,   1.50E-008, 
  4.70,   5.06E-009, 
  4.80,   2.07E-009, 
  4.90,   8.83E-010, 
  5.00,   3.11E-010, 
  5.10,   4.98E-011, 
  5.20,  -5.81E-011, 
  5.30,  -1.53E-010, 
  5.40,  -2.13E-010, 
  5.50,  -2.12E-010, 
  5.60,  -2.31E-010, 
  5.70,  -2.29E-010, 
  5.80,  -2.32E-010, 
  5.90,  -2.66E-010, 
  6.00,  -2.51E-010, 
  6.10,  -2.18E-010, 
  6.20,  -2.42E-010, 
  6.30,  -1.90E-010, 
  6.40,  -1.75E-010, 
  6.50,  -8.54E-011, 
  6.60,  -1.25E-010, 
  6.70,  -2.07E-010, 
  6.80,  -1.67E-010, 
