Nov 17, 2019  11:18:23 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.01E-009, 
  1.10,   2.13E-009, 
  1.20,   2.48E-009, 
  1.30,   1.23E-008, 
  1.40,   8.37E-008, 
  1.50,   8.51E-008, 
  1.60,   4.58E-008, 
  1.70,   4.31E-008, 
  1.80,   4.97E-008, 
  1.90,   5.46E-008, 
  2.00,   6.18E-008, 
  2.10,   5.94E-008, 
  2.20,   5.52E-008, 
  2.30,   4.95E-008, 
  2.40,   4.04E-008, 
  2.50,   2.52E-008, 
  2.60,   1.02E-008, 
  2.70,   5.74E-009, 
  2.80,   4.31E-009, 
  2.90,   3.72E-009, 
  3.00,   4.06E-009, 
  3.10,   4.88E-009, 
  3.20,   5.98E-009, 
  3.30,   8.28E-009, 
  3.40,   1.35E-008, 
  3.50,   2.52E-008, 
  3.60,   7.08E-008, 
  3.70,   3.49E-007, 
  3.80,   9.80E-007, 
  3.90,   1.48E-006, 
  4.00,   1.84E-006, 
  4.10,   2.08E-006, 
  4.20,   1.70E-006, 
  4.30,   1.63E-006, 
  4.40,   1.15E-006, 
  4.50,   3.02E-007, 
  4.60,   1.79E-008, 
  4.70,   5.68E-009, 
  4.80,   2.29E-009, 
  4.90,   1.01E-009, 
  5.00,   4.08E-010, 
  5.10,   1.51E-010, 
  5.20,   8.67E-013, 
  5.30,  -9.10E-011, 
  5.40,  -1.30E-010, 
  5.50,  -1.71E-010, 
  5.60,  -2.21E-010, 
  5.70,  -2.18E-010, 
  5.80,  -1.84E-010, 
  5.90,  -1.79E-010, 
  6.00,  -2.39E-010, 
  6.10,  -2.28E-010, 
  6.20,  -2.40E-010, 
  6.30,  -2.35E-010, 
  6.40,  -2.27E-010, 
  6.50,  -2.20E-010, 
  6.60,  -2.00E-010, 
  6.70,  -1.86E-010, 
  6.80,  -1.53E-010, 
