Nov 17, 2019  11:12:57 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.76E-009, 
  1.10,   1.81E-009, 
  1.20,   2.02E-009, 
  1.30,   1.68E-008, 
  1.40,   8.73E-008, 
  1.50,   8.51E-008, 
  1.60,   6.45E-008, 
  1.70,   6.82E-008, 
  1.80,   7.49E-008, 
  1.90,   8.20E-008, 
  2.00,   8.70E-008, 
  2.10,   8.13E-008, 
  2.20,   7.27E-008, 
  2.30,   6.64E-008, 
  2.40,   4.98E-008, 
  2.50,   2.68E-008, 
  2.60,   1.01E-008, 
  2.70,   6.21E-009, 
  2.80,   5.00E-009, 
  2.90,   4.86E-009, 
  3.00,   5.28E-009, 
  3.10,   6.34E-009, 
  3.20,   8.21E-009, 
  3.30,   1.23E-008, 
  3.40,   2.13E-008, 
  3.50,   4.60E-008, 
  3.60,   1.57E-007, 
  3.70,   7.74E-007, 
  3.80,   1.40E-006, 
  3.90,   2.04E-006, 
  4.00,   2.30E-006, 
  4.10,   2.33E-006, 
  4.20,   2.11E-006, 
  4.30,   1.76E-006, 
  4.40,   1.26E-006, 
  4.50,   2.02E-007, 
  4.60,   1.48E-008, 
  4.70,   5.12E-009, 
  4.80,   2.13E-009, 
  4.90,   1.02E-009, 
  5.00,   4.51E-010, 
  5.10,   1.42E-010, 
  5.20,  -3.16E-011, 
  5.30,  -1.66E-010, 
  5.40,  -1.71E-010, 
  5.50,  -2.04E-010, 
  5.60,  -2.18E-010, 
  5.70,  -2.06E-010, 
  5.80,  -2.43E-010, 
  5.90,  -2.29E-010, 
  6.00,  -1.90E-010, 
  6.10,  -1.16E-010, 
  6.20,  -8.62E-011, 
  6.30,  -1.32E-010, 
  6.40,  -1.75E-010, 
  6.50,  -2.13E-010, 
  6.60,  -2.30E-010, 
  6.70,  -2.03E-010, 
  6.80,  -1.90E-010, 
