Nov 17, 2019  11:25:11 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.20E-009, 
  1.10,   2.26E-009, 
  1.20,   2.57E-009, 
  1.30,   1.06E-008, 
  1.40,   7.91E-008, 
  1.50,   8.44E-008, 
  1.60,   4.09E-008, 
  1.70,   3.53E-008, 
  1.80,   4.11E-008, 
  1.90,   4.56E-008, 
  2.00,   5.28E-008, 
  2.10,   5.31E-008, 
  2.20,   5.01E-008, 
  2.30,   4.40E-008, 
  2.40,   3.69E-008, 
  2.50,   2.46E-008, 
  2.60,   1.02E-008, 
  2.70,   5.71E-009, 
  2.80,   4.08E-009, 
  2.90,   3.43E-009, 
  3.00,   3.72E-009, 
  3.10,   4.51E-009, 
  3.20,   5.33E-009, 
  3.30,   7.13E-009, 
  3.40,   1.09E-008, 
  3.50,   1.94E-008, 
  3.60,   4.93E-008, 
  3.70,   2.12E-007, 
  3.80,   8.05E-007, 
  3.90,   1.25E-006, 
  4.00,   1.63E-006, 
  4.10,   1.96E-006, 
  4.20,   1.56E-006, 
  4.30,   1.55E-006, 
  4.40,   1.12E-006, 
  4.50,   3.33E-007, 
  4.60,   2.00E-008, 
  4.70,   6.10E-009, 
  4.80,   2.43E-009, 
  4.90,   1.09E-009, 
  5.00,   4.30E-010, 
  5.10,   1.02E-010, 
  5.20,  -4.90E-011, 
  5.30,  -1.59E-010, 
  5.40,  -1.55E-010, 
  5.50,  -1.87E-010, 
  5.60,  -2.52E-010, 
  5.70,  -2.89E-010, 
  5.80,  -2.41E-010, 
  5.90,  -1.85E-010, 
  6.00,  -2.38E-010, 
  6.10,  -2.02E-010, 
  6.20,  -1.62E-010, 
  6.30,  -1.86E-010, 
  6.40,  -1.92E-010, 
  6.50,  -1.38E-010, 
  6.60,  -1.15E-010, 
  6.70,  -1.29E-010, 
  6.80,  -1.58E-010, 
