Nov 17, 2019  05:35:11 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.39E-009, 
  1.10,   2.51E-009, 
  1.20,   2.81E-009, 
  1.30,   1.21E-008, 
  1.40,   7.54E-008, 
  1.50,   8.35E-008, 
  1.60,   4.94E-008, 
  1.70,   4.85E-008, 
  1.80,   5.62E-008, 
  1.90,   6.21E-008, 
  2.00,   6.87E-008, 
  2.10,   6.89E-008, 
  2.20,   6.31E-008, 
  2.30,   5.72E-008, 
  2.40,   4.61E-008, 
  2.50,   2.85E-008, 
  2.60,   1.15E-008, 
  2.70,   7.03E-009, 
  2.80,   5.72E-009, 
  2.90,   5.42E-009, 
  3.00,   5.92E-009, 
  3.10,   6.86E-009, 
  3.20,   8.38E-009, 
  3.30,   1.20E-008, 
  3.40,   1.93E-008, 
  3.50,   3.59E-008, 
  3.60,   9.53E-008, 
  3.70,   3.85E-007, 
  3.80,   1.30E-006, 
  3.90,   1.86E-006, 
  4.00,   2.36E-006, 
  4.10,   2.78E-006, 
  4.20,   2.24E-006, 
  4.30,   2.12E-006, 
  4.40,   1.57E-006, 
  4.50,   3.82E-007, 
  4.60,   2.03E-008, 
  4.70,   6.38E-009, 
  4.80,   2.60E-009, 
  4.90,   1.20E-009, 
  5.00,   5.36E-010, 
  5.10,   1.72E-010, 
  5.20,  -1.17E-011, 
  5.30,  -1.07E-010, 
  5.40,  -2.52E-010, 
  5.50,  -2.70E-010, 
  5.60,  -1.99E-010, 
  5.70,  -1.91E-010, 
  5.80,  -2.31E-010, 
  5.90,  -2.09E-010, 
  6.00,  -2.00E-010, 
  6.10,  -1.92E-010, 
  6.20,  -1.92E-010, 
  6.30,  -1.68E-010, 
  6.40,  -2.02E-010, 
  6.50,  -1.85E-010, 
  6.60,  -1.33E-010, 
  6.70,  -1.18E-010, 
  6.80,  -1.07E-010, 
