Nov 17, 2019  05:25:40 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.25E-009, 
  1.10,   2.33E-009, 
  1.20,   2.66E-009, 
  1.30,   1.48E-008, 
  1.40,   7.92E-008, 
  1.50,   8.65E-008, 
  1.60,   6.34E-008, 
  1.70,   6.64E-008, 
  1.80,   7.22E-008, 
  1.90,   7.86E-008, 
  2.00,   8.32E-008, 
  2.10,   8.06E-008, 
  2.20,   7.16E-008, 
  2.30,   6.68E-008, 
  2.40,   5.10E-008, 
  2.50,   2.87E-008, 
  2.60,   1.15E-008, 
  2.70,   7.35E-009, 
  2.80,   6.28E-009, 
  2.90,   6.28E-009, 
  3.00,   7.13E-009, 
  3.10,   8.56E-009, 
  3.20,   1.11E-008, 
  3.30,   1.68E-008, 
  3.40,   2.85E-008, 
  3.50,   5.88E-008, 
  3.60,   1.78E-007, 
  3.70,   8.10E-007, 
  3.80,   1.73E-006, 
  3.90,   2.35E-006, 
  4.00,   2.83E-006, 
  4.10,   2.95E-006, 
  4.20,   2.58E-006, 
  4.30,   2.25E-006, 
  4.40,   1.62E-006, 
  4.50,   2.84E-007, 
  4.60,   1.71E-008, 
  4.70,   5.68E-009, 
  4.80,   2.33E-009, 
  4.90,   1.07E-009, 
  5.00,   4.72E-010, 
  5.10,   1.36E-010, 
  5.20,  -3.42E-011, 
  5.30,  -1.30E-010, 
  5.40,  -1.66E-010, 
  5.50,  -2.23E-010, 
  5.60,  -2.72E-010, 
  5.70,  -2.38E-010, 
  5.80,  -2.27E-010, 
  5.90,  -1.92E-010, 
  6.00,  -1.89E-010, 
  6.10,  -1.95E-010, 
  6.20,  -1.35E-010, 
  6.30,  -1.11E-010, 
  6.40,  -1.01E-010, 
  6.50,  -1.09E-010, 
  6.60,  -1.02E-010, 
  6.70,  -1.03E-010, 
  6.80,  -1.06E-010, 
