Nov 17, 2019  05:28:23 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.21E-009, 
  1.10,   2.41E-009, 
  1.20,   2.70E-009, 
  1.30,   1.36E-008, 
  1.40,   7.53E-008, 
  1.50,   8.21E-008, 
  1.60,   5.55E-008, 
  1.70,   5.72E-008, 
  1.80,   6.32E-008, 
  1.90,   6.92E-008, 
  2.00,   7.46E-008, 
  2.10,   7.29E-008, 
  2.20,   6.46E-008, 
  2.30,   6.02E-008, 
  2.40,   4.74E-008, 
  2.50,   2.75E-008, 
  2.60,   1.10E-008, 
  2.70,   6.98E-009, 
  2.80,   5.84E-009, 
  2.90,   5.77E-009, 
  3.00,   6.53E-009, 
  3.10,   7.79E-009, 
  3.20,   9.98E-009, 
  3.30,   1.45E-008, 
  3.40,   2.41E-008, 
  3.50,   4.82E-008, 
  3.60,   1.39E-007, 
  3.70,   6.21E-007, 
  3.80,   1.53E-006, 
  3.90,   2.12E-006, 
  4.00,   2.63E-006, 
  4.10,   2.85E-006, 
  4.20,   2.40E-006, 
  4.30,   2.16E-006, 
  4.40,   1.57E-006, 
  4.50,   3.05E-007, 
  4.60,   1.77E-008, 
  4.70,   5.85E-009, 
  4.80,   2.35E-009, 
  4.90,   1.06E-009, 
  5.00,   3.79E-010, 
  5.10,   6.02E-011, 
  5.20,  -5.59E-011, 
  5.30,  -1.51E-010, 
  5.40,  -2.87E-010, 
  5.50,  -2.62E-010, 
  5.60,  -2.35E-010, 
  5.70,  -2.44E-010, 
  5.80,  -2.53E-010, 
  5.90,  -2.60E-010, 
  6.00,  -2.19E-010, 
  6.10,  -1.94E-010, 
  6.20,  -1.76E-010, 
  6.30,  -1.80E-010, 
  6.40,  -1.86E-010, 
  6.50,  -2.12E-010, 
  6.60,  -2.00E-010, 
  6.70,  -1.58E-010, 
  6.80,  -1.30E-010, 
