Nov 16, 2019  08:32:51 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.49E-009, 
  1.10,   2.63E-009, 
  1.20,   2.92E-009, 
  1.30,   6.65E-009, 
  1.40,   3.31E-008, 
  1.50,   6.92E-008, 
  1.60,   5.67E-008, 
  1.70,   4.44E-008, 
  1.80,   4.05E-008, 
  1.90,   3.77E-008, 
  2.00,   3.67E-008, 
  2.10,   3.57E-008, 
  2.20,   3.39E-008, 
  2.30,   3.00E-008, 
  2.40,   2.60E-008, 
  2.50,   2.07E-008, 
  2.60,   1.36E-008, 
  2.70,   1.11E-008, 
  2.80,   1.09E-008, 
  2.90,   1.19E-008, 
  3.00,   1.39E-008, 
  3.10,   1.69E-008, 
  3.20,   2.21E-008, 
  3.30,   3.22E-008, 
  3.40,   5.06E-008, 
  3.50,   9.18E-008, 
  3.60,   2.07E-007, 
  3.70,   6.74E-007, 
  3.80,   2.80E-006, 
  3.90,   3.97E-006, 
  4.00,   5.18E-006, 
  4.10,   6.71E-006, 
  4.20,   5.42E-006, 
  4.30,   5.18E-006, 
  4.40,   4.04E-006, 
  4.50,   1.24E-006, 
  4.60,   4.17E-008, 
  4.70,   1.04E-008, 
  4.80,   4.16E-009, 
  4.90,   1.91E-009, 
  5.00,   9.74E-010, 
  5.10,   4.51E-010, 
  5.20,   1.81E-010, 
  5.30,   1.95E-011, 
  5.40,  -6.72E-011, 
  5.50,  -1.81E-010, 
  5.60,  -2.34E-010, 
  5.70,  -2.27E-010, 
  5.80,  -2.34E-010, 
  5.90,  -2.43E-010, 
  6.00,  -2.38E-010, 
  6.10,  -1.49E-010, 
  6.20,  -1.64E-010, 
  6.30,  -1.63E-010, 
  6.40,  -1.30E-010, 
  6.50,  -9.06E-011, 
  6.60,  -5.03E-011, 
  6.70,  -8.36E-011, 
  6.80,  -1.35E-010, 
