Nov 16, 2019  08:23:20 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.98E-009, 
  1.10,   2.15E-009, 
  1.20,   2.50E-009, 
  1.30,   8.93E-009, 
  1.40,   3.82E-008, 
  1.50,   7.23E-008, 
  1.60,   6.48E-008, 
  1.70,   5.59E-008, 
  1.80,   5.03E-008, 
  1.90,   4.91E-008, 
  2.00,   4.75E-008, 
  2.10,   4.61E-008, 
  2.20,   3.99E-008, 
  2.30,   3.68E-008, 
  2.40,   3.05E-008, 
  2.50,   2.16E-008, 
  2.60,   1.48E-008, 
  2.70,   1.35E-008, 
  2.80,   1.42E-008, 
  2.90,   1.63E-008, 
  3.00,   1.99E-008, 
  3.10,   2.51E-008, 
  3.20,   3.54E-008, 
  3.30,   5.43E-008, 
  3.40,   9.11E-008, 
  3.50,   1.90E-007, 
  3.60,   5.22E-007, 
  3.70,   2.28E-006, 
  3.80,   4.32E-006, 
  3.90,   5.31E-006, 
  4.00,   7.22E-006, 
  4.10,   6.75E-006, 
  4.20,   6.46E-006, 
  4.30,   5.07E-006, 
  4.40,   3.69E-006, 
  4.50,   3.72E-007, 
  4.60,   2.30E-008, 
  4.70,   7.38E-009, 
  4.80,   3.11E-009, 
  4.90,   1.52E-009, 
  5.00,   6.86E-010, 
  5.10,   2.83E-010, 
  5.20,   7.24E-011, 
  5.30,  -4.07E-011, 
  5.40,  -1.29E-010, 
  5.50,  -1.49E-010, 
  5.60,  -1.42E-010, 
  5.70,  -1.40E-010, 
  5.80,  -1.44E-010, 
  5.90,  -1.37E-010, 
  6.00,  -1.00E-010, 
  6.10,  -7.71E-011, 
  6.20,  -9.19E-011, 
  6.30,  -1.53E-010, 
  6.40,  -1.40E-010, 
  6.50,  -1.28E-010, 
  6.60,  -1.25E-010, 
  6.70,  -1.70E-010, 
  6.80,  -1.22E-010, 
