Nov 16, 2019  08:30:08 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.27E-009, 
  1.10,   2.35E-009, 
  1.20,   2.69E-009, 
  1.30,   7.20E-009, 
  1.40,   3.34E-008, 
  1.50,   6.64E-008, 
  1.60,   5.53E-008, 
  1.70,   4.52E-008, 
  1.80,   4.12E-008, 
  1.90,   3.82E-008, 
  2.00,   3.73E-008, 
  2.10,   3.63E-008, 
  2.20,   3.33E-008, 
  2.30,   3.02E-008, 
  2.40,   2.58E-008, 
  2.50,   2.00E-008, 
  2.60,   1.33E-008, 
  2.70,   1.13E-008, 
  2.80,   1.12E-008, 
  2.90,   1.25E-008, 
  3.00,   1.49E-008, 
  3.10,   1.83E-008, 
  3.20,   2.42E-008, 
  3.30,   3.53E-008, 
  3.40,   5.70E-008, 
  3.50,   1.08E-007, 
  3.60,   2.53E-007, 
  3.70,   9.48E-007, 
  3.80,   3.20E-006, 
  3.90,   4.10E-006, 
  4.00,   5.56E-006, 
  4.10,   6.51E-006, 
  4.20,   5.49E-006, 
  4.30,   4.91E-006, 
  4.40,   3.82E-006, 
  4.50,   9.00E-007, 
  4.60,   3.20E-008, 
  4.70,   8.95E-009, 
  4.80,   3.73E-009, 
  4.90,   1.77E-009, 
  5.00,   8.74E-010, 
  5.10,   4.69E-010, 
  5.20,   1.79E-010, 
  5.30,   3.08E-011, 
  5.40,  -1.99E-011, 
  5.50,  -6.02E-011, 
  5.60,  -1.29E-010, 
  5.70,  -1.65E-010, 
  5.80,  -2.18E-010, 
  5.90,  -2.24E-010, 
  6.00,  -2.35E-010, 
  6.10,  -1.98E-010, 
  6.20,  -2.07E-010, 
  6.30,  -1.73E-010, 
  6.40,  -1.38E-010, 
  6.50,  -1.53E-010, 
  6.60,  -1.76E-010, 
  6.70,  -1.31E-010, 
  6.80,  -9.79E-011, 
