Nov 16, 2019  08:28:47 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.32E-009, 
  1.10,   2.49E-009, 
  1.20,   2.82E-009, 
  1.30,   6.95E-009, 
  1.40,   3.40E-008, 
  1.50,   6.93E-008, 
  1.60,   5.76E-008, 
  1.70,   4.64E-008, 
  1.80,   4.19E-008, 
  1.90,   3.91E-008, 
  2.00,   3.85E-008, 
  2.10,   3.72E-008, 
  2.20,   3.46E-008, 
  2.30,   3.11E-008, 
  2.40,   2.68E-008, 
  2.50,   2.08E-008, 
  2.60,   1.38E-008, 
  2.70,   1.15E-008, 
  2.80,   1.16E-008, 
  2.90,   1.27E-008, 
  3.00,   1.50E-008, 
  3.10,   1.84E-008, 
  3.20,   2.44E-008, 
  3.30,   3.59E-008, 
  3.40,   5.73E-008, 
  3.50,   1.08E-007, 
  3.60,   2.50E-007, 
  3.70,   9.14E-007, 
  3.80,   3.19E-006, 
  3.90,   4.20E-006, 
  4.00,   5.62E-006, 
  4.10,   6.77E-006, 
  4.20,   5.56E-006, 
  4.30,   5.14E-006, 
  4.40,   4.01E-006, 
  4.50,   1.08E-006, 
  4.60,   3.58E-008, 
  4.70,   9.62E-009, 
  4.80,   4.00E-009, 
  4.90,   1.80E-009, 
  5.00,   8.67E-010, 
  5.10,   4.17E-010, 
  5.20,   1.32E-010, 
  5.30,  -3.77E-011, 
  5.40,  -1.44E-010, 
  5.50,  -1.58E-010, 
  5.60,  -1.59E-010, 
  5.70,  -8.67E-011, 
  5.80,  -1.29E-010, 
  5.90,  -1.86E-010, 
  6.00,  -1.56E-010, 
  6.10,  -1.32E-010, 
  6.20,  -8.97E-011, 
  6.30,  -2.86E-011, 
  6.40,  -8.71E-011, 
  6.50,  -1.04E-010, 
  6.60,  -1.41E-010, 
  6.70,  -1.16E-010, 
  6.80,  -1.10E-010, 
