Nov 16, 2019  04:19:42 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.87E-009, 
  1.10,   2.06E-009, 
  1.20,   2.35E-009, 
  1.30,   7.27E-009, 
  1.40,   3.26E-008, 
  1.50,   5.97E-008, 
  1.60,   5.03E-008, 
  1.70,   4.21E-008, 
  1.80,   3.89E-008, 
  1.90,   3.75E-008, 
  2.00,   3.67E-008, 
  2.10,   3.64E-008, 
  2.20,   3.29E-008, 
  2.30,   2.98E-008, 
  2.40,   2.55E-008, 
  2.50,   1.90E-008, 
  2.60,   1.24E-008, 
  2.70,   1.05E-008, 
  2.80,   1.05E-008, 
  2.90,   1.17E-008, 
  3.00,   1.39E-008, 
  3.10,   1.72E-008, 
  3.20,   2.27E-008, 
  3.30,   3.33E-008, 
  3.40,   5.38E-008, 
  3.50,   1.04E-007, 
  3.60,   2.43E-007, 
  3.70,   9.49E-007, 
  3.80,   3.06E-006, 
  3.90,   3.84E-006, 
  4.00,   5.34E-006, 
  4.10,   5.98E-006, 
  4.20,   5.19E-006, 
  4.30,   4.43E-006, 
  4.40,   3.45E-006, 
  4.50,   6.58E-007, 
  4.60,   2.71E-008, 
  4.70,   8.17E-009, 
  4.80,   3.43E-009, 
  4.90,   1.57E-009, 
  5.00,   7.17E-010, 
  5.10,   2.80E-010, 
  5.20,   5.20E-012, 
  5.30,  -9.19E-011, 
  5.40,  -1.67E-010, 
  5.50,  -2.16E-010, 
  5.60,  -2.37E-010, 
  5.70,  -2.39E-010, 
  5.80,  -2.51E-010, 
  5.90,  -2.56E-010, 
  6.00,  -2.30E-010, 
  6.10,  -1.95E-010, 
  6.20,  -1.84E-010, 
  6.30,  -1.83E-010, 
  6.40,  -1.24E-010, 
  6.50,  -8.88E-011, 
  6.60,  -1.08E-010, 
  6.70,  -9.92E-011, 
  6.80,  -1.29E-010, 
