Nov 16, 2019  04:14:15 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.20E-009, 
  1.10,   2.37E-009, 
  1.20,   2.64E-009, 
  1.30,   7.02E-009, 
  1.40,   3.51E-008, 
  1.50,   6.95E-008, 
  1.60,   5.83E-008, 
  1.70,   4.84E-008, 
  1.80,   4.42E-008, 
  1.90,   4.23E-008, 
  2.00,   4.20E-008, 
  2.10,   4.11E-008, 
  2.20,   3.70E-008, 
  2.30,   3.34E-008, 
  2.40,   2.85E-008, 
  2.50,   2.17E-008, 
  2.60,   1.39E-008, 
  2.70,   1.17E-008, 
  2.80,   1.19E-008, 
  2.90,   1.34E-008, 
  3.00,   1.60E-008, 
  3.10,   1.98E-008, 
  3.20,   2.65E-008, 
  3.30,   3.98E-008, 
  3.40,   6.47E-008, 
  3.50,   1.25E-007, 
  3.60,   3.03E-007, 
  3.70,   1.23E-006, 
  3.80,   3.35E-006, 
  3.90,   4.20E-006, 
  4.00,   5.71E-006, 
  4.10,   6.39E-006, 
  4.20,   5.42E-006, 
  4.30,   4.79E-006, 
  4.40,   3.76E-006, 
  4.50,   8.80E-007, 
  4.60,   3.13E-008, 
  4.70,   8.81E-009, 
  4.80,   3.64E-009, 
  4.90,   1.68E-009, 
  5.00,   8.27E-010, 
  5.10,   3.52E-010, 
  5.20,   9.14E-011, 
  5.30,  -1.86E-011, 
  5.40,  -7.28E-011, 
  5.50,  -8.28E-011, 
  5.60,  -8.06E-011, 
  5.70,  -1.10E-010, 
  5.80,  -9.97E-011, 
  5.90,  -1.92E-010, 
  6.00,  -2.40E-010, 
  6.10,  -1.88E-010, 
  6.20,  -1.92E-010, 
  6.30,  -2.34E-010, 
  6.40,  -2.54E-010, 
  6.50,  -2.51E-010, 
  6.60,  -2.13E-010, 
  6.70,  -2.06E-010, 
  6.80,  -1.41E-010, 
