Nov 16, 2019  04:12:54 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.21E-009, 
  1.10,   2.29E-009, 
  1.20,   2.61E-009, 
  1.30,   7.78E-009, 
  1.40,   3.72E-008, 
  1.50,   7.13E-008, 
  1.60,   6.14E-008, 
  1.70,   5.22E-008, 
  1.80,   4.76E-008, 
  1.90,   4.61E-008, 
  2.00,   4.54E-008, 
  2.10,   4.44E-008, 
  2.20,   3.94E-008, 
  2.30,   3.61E-008, 
  2.40,   3.04E-008, 
  2.50,   2.23E-008, 
  2.60,   1.43E-008, 
  2.70,   1.24E-008, 
  2.80,   1.28E-008, 
  2.90,   1.45E-008, 
  3.00,   1.74E-008, 
  3.10,   2.16E-008, 
  3.20,   2.98E-008, 
  3.30,   4.55E-008, 
  3.40,   7.42E-008, 
  3.50,   1.48E-007, 
  3.60,   3.76E-007, 
  3.70,   1.62E-006, 
  3.80,   3.67E-006, 
  3.90,   4.57E-006, 
  4.00,   6.28E-006, 
  4.10,   6.42E-006, 
  4.20,   5.71E-006, 
  4.30,   4.77E-006, 
  4.40,   3.72E-006, 
  4.50,   6.68E-007, 
  4.60,   2.73E-008, 
  4.70,   8.19E-009, 
  4.80,   3.36E-009, 
  4.90,   1.49E-009, 
  5.00,   7.09E-010, 
  5.10,   2.74E-010, 
  5.20,   3.99E-011, 
  5.30,  -1.20E-010, 
  5.40,  -1.42E-010, 
  5.50,  -2.27E-010, 
  5.60,  -2.65E-010, 
  5.70,  -2.53E-010, 
  5.80,  -2.26E-010, 
  5.90,  -2.65E-010, 
  6.00,  -2.19E-010, 
  6.10,  -1.57E-010, 
  6.20,  -1.39E-010, 
  6.30,  -1.68E-010, 
  6.40,  -1.98E-010, 
  6.50,  -2.13E-010, 
  6.60,  -2.45E-010, 
  6.70,  -1.89E-010, 
  6.80,  -1.40E-010, 
