Nov 16, 2019  06:09:55 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.11E-009, 
  1.10,   2.22E-009, 
  1.20,   2.48E-009, 
  1.30,   8.91E-009, 
  1.40,   4.15E-008, 
  1.50,   7.88E-008, 
  1.60,   6.98E-008, 
  1.70,   6.02E-008, 
  1.80,   5.45E-008, 
  1.90,   5.33E-008, 
  2.00,   5.13E-008, 
  2.10,   4.98E-008, 
  2.20,   4.38E-008, 
  2.30,   4.01E-008, 
  2.40,   3.31E-008, 
  2.50,   2.35E-008, 
  2.60,   1.57E-008, 
  2.70,   1.42E-008, 
  2.80,   1.49E-008, 
  2.90,   1.72E-008, 
  3.00,   2.09E-008, 
  3.10,   2.65E-008, 
  3.20,   3.77E-008, 
  3.30,   5.81E-008, 
  3.40,   9.76E-008, 
  3.50,   2.03E-007, 
  3.60,   5.66E-007, 
  3.70,   2.44E-006, 
  3.80,   4.64E-006, 
  3.90,   5.65E-006, 
  4.00,   7.48E-006, 
  4.10,   6.97E-006, 
  4.20,   6.68E-006, 
  4.30,   5.30E-006, 
  4.40,   3.97E-006, 
  4.50,   4.67E-007, 
  4.60,   2.49E-008, 
  4.70,   7.84E-009, 
  4.80,   3.17E-009, 
  4.90,   1.38E-009, 
  5.00,   6.17E-010, 
  5.10,   2.26E-010, 
  5.20,  -1.30E-011, 
  5.30,  -1.60E-010, 
  5.40,  -1.87E-010, 
  5.50,  -2.24E-010, 
  5.60,  -2.16E-010, 
  5.70,  -2.97E-010, 
  5.80,  -2.56E-010, 
  5.90,  -2.22E-010, 
  6.00,  -2.47E-010, 
  6.10,  -2.63E-010, 
  6.20,  -2.91E-010, 
  6.30,  -3.15E-010, 
  6.40,  -2.89E-010, 
  6.50,  -2.94E-010, 
  6.60,  -2.72E-010, 
  6.70,  -3.01E-010, 
  6.80,  -2.68E-010, 
