Nov 16, 2019  06:15:21 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.18E-009, 
  1.10,   2.32E-009, 
  1.20,   2.60E-009, 
  1.30,   7.03E-009, 
  1.40,   3.31E-008, 
  1.50,   6.49E-008, 
  1.60,   5.54E-008, 
  1.70,   4.58E-008, 
  1.80,   4.16E-008, 
  1.90,   3.94E-008, 
  2.00,   3.86E-008, 
  2.10,   3.77E-008, 
  2.20,   3.44E-008, 
  2.30,   3.11E-008, 
  2.40,   2.64E-008, 
  2.50,   2.00E-008, 
  2.60,   1.31E-008, 
  2.70,   1.12E-008, 
  2.80,   1.13E-008, 
  2.90,   1.27E-008, 
  3.00,   1.51E-008, 
  3.10,   1.85E-008, 
  3.20,   2.47E-008, 
  3.30,   3.68E-008, 
  3.40,   5.94E-008, 
  3.50,   1.15E-007, 
  3.60,   2.74E-007, 
  3.70,   1.09E-006, 
  3.80,   3.28E-006, 
  3.90,   4.13E-006, 
  4.00,   5.63E-006, 
  4.10,   6.34E-006, 
  4.20,   5.40E-006, 
  4.30,   4.72E-006, 
  4.40,   3.65E-006, 
  4.50,   8.05E-007, 
  4.60,   2.96E-008, 
  4.70,   8.53E-009, 
  4.80,   3.60E-009, 
  4.90,   1.64E-009, 
  5.00,   7.73E-010, 
  5.10,   3.42E-010, 
  5.20,   1.54E-010, 
  5.30,   2.12E-011, 
  5.40,  -7.41E-011, 
  5.50,  -9.45E-011, 
  5.60,  -8.93E-011, 
  5.70,  -1.36E-010, 
  5.80,  -1.11E-010, 
  5.90,  -1.16E-010, 
  6.00,  -1.59E-010, 
  6.10,  -1.80E-010, 
  6.20,  -1.60E-010, 
  6.30,  -1.54E-010, 
  6.40,  -1.59E-010, 
  6.50,  -1.33E-010, 
  6.60,  -1.30E-010, 
  6.70,  -8.19E-011, 
  6.80,  -1.04E-010, 
