Nov 16, 2019  06:19:26 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.78E-009, 
  1.10,   1.99E-009, 
  1.20,   2.34E-009, 
  1.30,   7.18E-009, 
  1.40,   3.24E-008, 
  1.50,   6.07E-008, 
  1.60,   5.14E-008, 
  1.70,   4.26E-008, 
  1.80,   3.89E-008, 
  1.90,   3.68E-008, 
  2.00,   3.58E-008, 
  2.10,   3.56E-008, 
  2.20,   3.26E-008, 
  2.30,   2.95E-008, 
  2.40,   2.52E-008, 
  2.50,   1.90E-008, 
  2.60,   1.25E-008, 
  2.70,   1.05E-008, 
  2.80,   1.05E-008, 
  2.90,   1.15E-008, 
  3.00,   1.38E-008, 
  3.10,   1.70E-008, 
  3.20,   2.25E-008, 
  3.30,   3.30E-008, 
  3.40,   5.36E-008, 
  3.50,   1.03E-007, 
  3.60,   2.39E-007, 
  3.70,   9.19E-007, 
  3.80,   3.08E-006, 
  3.90,   3.92E-006, 
  4.00,   5.42E-006, 
  4.10,   6.14E-006, 
  4.20,   5.31E-006, 
  4.30,   4.56E-006, 
  4.40,   3.52E-006, 
  4.50,   7.12E-007, 
  4.60,   2.81E-008, 
  4.70,   8.28E-009, 
  4.80,   3.47E-009, 
  4.90,   1.59E-009, 
  5.00,   7.50E-010, 
  5.10,   3.04E-010, 
  5.20,   4.29E-011, 
  5.30,  -1.01E-010, 
  5.40,  -2.11E-010, 
  5.50,  -2.69E-010, 
  5.60,  -2.84E-010, 
  5.70,  -2.93E-010, 
  5.80,  -2.89E-010, 
  5.90,  -2.69E-010, 
  6.00,  -2.65E-010, 
  6.10,  -2.22E-010, 
  6.20,  -2.35E-010, 
  6.30,  -2.25E-010, 
  6.40,  -2.45E-010, 
  6.50,  -2.92E-010, 
  6.60,  -3.19E-010, 
  6.70,  -2.95E-010, 
  6.80,  -2.23E-010, 
